transcript_id	gene_id	utr5_length	n_uorfs	n_overlapping_uorfs	has_uorf	total_classical_uorf_codons	max_classical_uorf_codons	dist_cap_to_first_uatg	dist_last_uorf_stop_to_main_atg
ENSMUST00000034000.15	ENSMUSG00000031591	189	0	1	1	0	NA	74	NA
ENSMUST00000034056.12	ENSMUSG00000031639	441	9	1	1	140	31	72	13
ENSMUST00000171337.10	ENSMUSG00000031626	219	2	0	1	22	21	24	98
ENSMUST00000034053.7	ENSMUSG00000031636	119	0	0	0	0	NA	NA	NA
ENSMUST00000170416.8	ENSMUSG00000038291	63	0	1	1	0	NA	10	NA
ENSMUST00000034048.13	ENSMUSG00000031631	115	0	0	0	0	NA	NA	NA
ENSMUST00000034049.5	ENSMUSG00000031633	362	3	1	1	103	65	32	51
ENSMUST00000034046.13	ENSMUSG00000018796	226	0	0	0	0	NA	NA	NA
ENSMUST00000034045.15	ENSMUSG00000031629	59	0	0	0	0	NA	NA	NA
ENSMUST00000040468.16	ENSMUSG00000038225	150	2	0	1	33	23	72	6
ENSMUST00000211115.2	ENSMUSG00000031628	226	2	0	1	39	26	37	108
ENSMUST00000034041.9	ENSMUSG00000031627	211	0	0	0	0	NA	NA	NA
ENSMUST00000079195.6	ENSMUSG00000038143	1357	8	0	1	237	55	392	39
ENSMUST00000033973.14	ENSMUSG00000031568	256	0	0	0	0	NA	NA	NA
ENSMUST00000080353.3	ENSMUSG00000063049	478	0	2	1	0	NA	383	NA
ENSMUST00000038738.7	ENSMUSG00000038069	162	0	0	0	0	NA	NA	NA
ENSMUST00000057561.9	ENSMUSG00000031563	355	1	1	1	3	3	188	155
ENSMUST00000174278.9	ENSMUSG00000031562	74	0	1	1	0	NA	56	NA
ENSMUST00000033919.6	ENSMUSG00000031520	173	0	0	0	0	NA	NA	NA
ENSMUST00000067476.9	ENSMUSG00000054408	93	0	1	1	0	NA	1	NA
ENSMUST00000033915.9	ENSMUSG00000031517	436	3	0	1	30	13	76	158
ENSMUST00000034026.10	ENSMUSG00000031613	35	0	0	0	0	NA	NA	NA
ENSMUST00000040330.15	ENSMUSG00000038215	361	3	0	1	22	12	8	24
ENSMUST00000040218.13	ENSMUSG00000038206	295	1	0	1	8	8	182	86
ENSMUST00000034022.4	ENSMUSG00000031609	294	1	0	1	1	1	63	225
ENSMUST00000067925.8	ENSMUSG00000054717	123	0	0	0	0	NA	NA	NA
ENSMUST00000034021.12	ENSMUSG00000031608	53	0	0	0	0	NA	NA	NA
ENSMUST00000160719.8	ENSMUSG00000031647	331	4	0	1	72	36	9	52
ENSMUST00000004430.14	ENSMUSG00000004319	480	1	2	1	8	8	96	357
ENSMUST00000034065.14	ENSMUSG00000031644	600	6	1	1	60	17	55	9
ENSMUST00000034060.7	ENSMUSG00000031642	569	4	0	1	29	10	488	11
ENSMUST00000034015.11	ENSMUSG00000031604	315	1	0	1	10	10	57	225
ENSMUST00000034017.9	ENSMUSG00000031605	359	2	1	1	40	27	190	18
ENSMUST00000118009.2	ENSMUSG00000014907	150	2	0	1	29	15	17	85
ENSMUST00000093468.12	ENSMUSG00000030465	91	2	1	1	19	17	4	8
ENSMUST00000066594.4	ENSMUSG00000053886	504	1	0	1	14	14	103	356
ENSMUST00000110242.8	ENSMUSG00000031864	64	0	0	0	0	NA	NA	NA
ENSMUST00000015712.15	ENSMUSG00000015568	262	1	0	1	10	10	9	220
ENSMUST00000006435.8	ENSMUSG00000006273	147	0	2	1	0	NA	60	NA
ENSMUST00000185176.8	ENSMUSG00000036306	385	1	0	1	11	11	256	93
ENSMUST00000212681.2	ENSMUSG00000059897	119	1	0	1	7	7	54	41
ENSMUST00000164890.8	ENSMUSG00000031861	292	2	1	1	52	35	30	21
ENSMUST00000065169.12	ENSMUSG00000036180	545	1	1	1	4	4	502	28
ENSMUST00000050561.13	ENSMUSG00000031858	49	0	0	0	0	NA	NA	NA
ENSMUST00000075724.9	ENSMUSG00000036120	242	1	0	1	9	9	81	131
ENSMUST00000095273.7	ENSMUSG00000071078	215	0	0	0	0	NA	NA	NA
ENSMUST00000002418.15	ENSMUSG00000002345	237	0	0	0	0	NA	NA	NA
ENSMUST00000002413.15	ENSMUSG00000002342	33	0	0	0	0	NA	NA	NA
ENSMUST00000110127.8	ENSMUSG00000002346	110	0	0	0	0	NA	NA	NA
ENSMUST00000164403.8	ENSMUSG00000036054	442	3	0	1	23	12	118	189
ENSMUST00000215817.2	ENSMUSG00000058301	218	0	0	0	0	NA	NA	NA
ENSMUST00000076615.6	ENSMUSG00000003575	21	0	0	0	0	NA	NA	NA
ENSMUST00000093456.12	ENSMUSG00000055553	142	2	1	1	5	3	57	73
ENSMUST00000075491.14	ENSMUSG00000019428	113	0	0	0	0	NA	NA	NA
ENSMUST00000019283.10	ENSMUSG00000019139	72	0	0	0	0	NA	NA	NA
ENSMUST00000095267.8	ENSMUSG00000071076	108	0	0	0	0	NA	NA	NA
ENSMUST00000110093.9	ENSMUSG00000031840	190	0	0	0	0	NA	NA	NA
ENSMUST00000038626.10	ENSMUSG00000035559	40	0	0	0	0	NA	NA	NA
ENSMUST00000002989.11	ENSMUSG00000002910	319	0	0	0	0	NA	NA	NA
ENSMUST00000007865.7	ENSMUSG00000007721	488	5	0	1	96	36	21	3
ENSMUST00000240722.1	ENSMUSG00000004677	124	0	1	1	0	NA	99	NA
ENSMUST00000002469.9	ENSMUSG00000002396	336	2	0	1	18	14	205	75
ENSMUST00000002466.9	ENSMUSG00000002393	689	4	0	1	139	107	15	82
ENSMUST00000008094.10	ENSMUSG00000007950	180	2	1	1	5	4	36	73
ENSMUST00000124745.8	ENSMUSG00000074247	124	0	0	0	0	NA	NA	NA
ENSMUST00000093450.6	ENSMUSG00000034863	104	1	0	1	14	14	42	17
ENSMUST00000007754.13	ENSMUSG00000007610	685	5	0	1	77	30	118	46
ENSMUST00000047903.10	ENSMUSG00000034807	202	3	0	1	69	34	43	54
ENSMUST00000093444.13	ENSMUSG00000070000	29	0	0	0	0	NA	NA	NA
ENSMUST00000003575.11	ENSMUSG00000031799	93	0	0	0	0	NA	NA	NA
ENSMUST00000067912.8	ENSMUSG00000055148	45	0	0	0	0	NA	NA	NA
ENSMUST00000163643.3	ENSMUSG00000006276	23	0	0	0	0	NA	NA	NA
ENSMUST00000212991.2	ENSMUSG00000052488	144	0	1	1	0	NA	17	NA
ENSMUST00000152080.8	ENSMUSG00000019731	28	0	0	0	0	NA	NA	NA
ENSMUST00000058534.7	ENSMUSG00000045248	304	1	0	1	11	11	201	67
ENSMUST00000167290.8	ENSMUSG00000044600	59	0	0	0	0	NA	NA	NA
ENSMUST00000034244.9	ENSMUSG00000031791	31	0	0	0	0	NA	NA	NA
ENSMUST00000004497.11	ENSMUSG00000004383	173	3	0	1	36	20	74	4
ENSMUST00000041759.14	ENSMUSG00000034518	467	2	0	1	72	57	234	59
ENSMUST00000165630.3	ENSMUSG00000042870	71	0	0	0	0	NA	NA	NA
ENSMUST00000005548.8	ENSMUSG00000005413	129	0	0	0	0	NA	NA	NA
ENSMUST00000109913.9	ENSMUSG00000031618	491	1	0	1	2	2	475	7
ENSMUST00000034030.15	ENSMUSG00000031617	428	3	1	1	53	29	80	111
ENSMUST00000034029.8	ENSMUSG00000031616	396	0	0	0	0	NA	NA	NA
ENSMUST00000034111.10	ENSMUSG00000031684	207	1	0	1	34	34	97	5
ENSMUST00000130325.8	ENSMUSG00000031683	203	4	0	1	60	35	3	48
ENSMUST00000238669.2	ENSMUSG00000071064	100	1	0	1	1	1	81	13
ENSMUST00000048718.4	ENSMUSG00000037022	72	0	0	0	0	NA	NA	NA
ENSMUST00000066091.14	ENSMUSG00000031681	447	2	0	1	9	8	246	91
ENSMUST00000173078.8	ENSMUSG00000036990	288	4	0	1	60	51	71	33
ENSMUST00000080536.8	ENSMUSG00000058355	225	2	0	1	55	30	55	77
ENSMUST00000043359.9	ENSMUSG00000031715	401	0	0	0	0	NA	NA	NA
ENSMUST00000210676.2	ENSMUSG00000031714	916	1	0	1	61	61	451	279
ENSMUST00000042724.8	ENSMUSG00000038250	492	2	1	1	12	6	241	145
ENSMUST00000078525.7	ENSMUSG00000047747	654	3	0	1	86	74	164	113
ENSMUST00000093393.5	ENSMUSG00000031709	215	1	0	1	30	30	17	105
ENSMUST00000177594.8	ENSMUSG00000035151	138	0	0	0	0	NA	NA	NA
ENSMUST00000036996.6	ENSMUSG00000033938	148	2	0	1	22	16	41	35
ENSMUST00000005620.10	ENSMUSG00000005483	139	0	0	0	0	NA	NA	NA
ENSMUST00000019577.10	ENSMUSG00000019433	95	0	0	0	0	NA	NA	NA
ENSMUST00000019576.15	ENSMUSG00000005481	165	0	0	0	0	NA	NA	NA
ENSMUST00000075843.13	ENSMUSG00000002885	32	0	0	0	0	NA	NA	NA
ENSMUST00000045393.15	ENSMUSG00000013033	302	2	0	1	56	46	132	29
ENSMUST00000005607.9	ENSMUSG00000005470	322	1	0	1	8	8	116	179
ENSMUST00000005606.8	ENSMUSG00000005469	194	0	0	0	0	NA	NA	NA
ENSMUST00000005600.6	ENSMUSG00000031706	254	0	0	0	0	NA	NA	NA
ENSMUST00000040383.9	ENSMUSG00000036686	230	0	0	0	0	NA	NA	NA
ENSMUST00000039480.7	ENSMUSG00000035671	51	0	0	0	0	NA	NA	NA
ENSMUST00000098578.10	ENSMUSG00000004994	275	1	0	1	2	2	209	57
ENSMUST00000060427.6	ENSMUSG00000053560	103	0	0	0	0	NA	NA	NA
ENSMUST00000001975.6	ENSMUSG00000001910	236	1	1	1	10	10	63	140
ENSMUST00000109761.9	ENSMUSG00000003813	100	2	0	1	5	4	34	40
ENSMUST00000003912.7	ENSMUSG00000003814	136	0	0	0	0	NA	NA	NA
ENSMUST00000109745.8	ENSMUSG00000003809	210	2	2	1	20	15	21	71
ENSMUST00000003910.13	ENSMUSG00000003812	216	0	0	0	0	NA	NA	NA
ENSMUST00000109734.8	ENSMUSG00000005161	266	1	0	1	34	34	10	151
ENSMUST00000064922.7	ENSMUSG00000052837	289	0	0	0	0	NA	NA	NA
ENSMUST00000064495.8	ENSMUSG00000052566	91	0	0	0	0	NA	NA	NA
ENSMUST00000211601.2	ENSMUSG00000031691	137	1	0	1	14	14	44	48
ENSMUST00000095220.4	ENSMUSG00000008167	73	0	0	0	0	NA	NA	NA
ENSMUST00000034131.10	ENSMUSG00000031696	345	2	0	1	67	63	12	130
ENSMUST00000034136.12	ENSMUSG00000031700	136	1	0	1	15	15	34	54
ENSMUST00000034138.7	ENSMUSG00000031701	97	0	0	0	0	NA	NA	NA
ENSMUST00000109686.4	ENSMUSG00000036902	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUST00000249857.1	ENSMUSG00000036879	20	0	0	0	0	NA	NA	NA
ENSMUST00000045296.6	ENSMUSG00000036840	120	0	0	0	0	NA	NA	NA
ENSMUST00000034074.8	ENSMUSG00000031652	239	1	0	1	2	2	104	126
ENSMUST00000095214.10	ENSMUSG00000036810	76	1	0	1	7	7	34	18
ENSMUST00000034079.14	ENSMUSG00000031657	165	1	0	1	16	16	21	93
ENSMUST00000169037.9	ENSMUSG00000031659	677	7	0	1	99	24	34	33
ENSMUST00000034085.8	ENSMUSG00000031660	240	0	0	0	0	NA	NA	NA
ENSMUST00000209532.2	ENSMUSG00000036712	190	4	0	1	55	35	68	14
ENSMUST00000034090.8	ENSMUSG00000031665	150	0	1	1	0	NA	136	NA
ENSMUST00000048665.8	ENSMUSG00000056608	854	10	0	1	226	112	4	71
ENSMUST00000034091.8	ENSMUSG00000031666	119	1	0	1	10	10	62	24
ENSMUST00000120213.9	ENSMUSG00000031667	249	2	1	1	33	29	41	24
ENSMUST00000047783.14	ENSMUSG00000033282	67	0	0	0	0	NA	NA	NA
ENSMUST00000069718.15	ENSMUSG00000055932	51	0	0	0	0	NA	NA	NA
ENSMUST00000034184.12	ENSMUSG00000031737	435	0	1	1	0	NA	419	NA
ENSMUST00000034187.9	ENSMUSG00000031740	334	1	0	1	3	3	202	120
ENSMUST00000046290.3	ENSMUSG00000033192	116	0	0	0	0	NA	NA	NA
ENSMUST00000034198.15	ENSMUSG00000031748	498	0	0	0	0	NA	NA	NA
ENSMUST00000053766.14	ENSMUSG00000031751	381	0	1	1	0	NA	18	NA
ENSMUST00000034204.11	ENSMUSG00000031754	139	1	0	1	6	6	31	87
ENSMUST00000109556.9	ENSMUSG00000033009	91	0	0	0	0	NA	NA	NA
ENSMUST00000034214.8	ENSMUSG00000031762	184	1	0	1	18	18	37	90
ENSMUST00000161576.8	ENSMUSG00000031770	154	0	0	0	0	NA	NA	NA
ENSMUST00000048653.10	ENSMUSG00000034361	242	1	0	1	8	8	161	54
ENSMUST00000034226.8	ENSMUSG00000031774	609	3	0	1	134	65	162	108
ENSMUST00000060389.10	ENSMUSG00000050079	646	7	0	1	244	116	56	0
ENSMUST00000034228.16	ENSMUSG00000031776	264	1	0	1	18	18	159	48
ENSMUST00000034227.6	ENSMUSG00000031775	108	0	0	0	0	NA	NA	NA
ENSMUST00000034230.7	ENSMUSG00000031778	256	0	0	0	0	NA	NA	NA
ENSMUST00000162538.9	ENSMUSG00000031781	136	0	0	0	0	NA	NA	NA
ENSMUST00000034234.15	ENSMUSG00000031782	101	0	0	0	0	NA	NA	NA
ENSMUST00000109521.4	ENSMUSG00000031783	106	0	0	0	0	NA	NA	NA
ENSMUST00000212810.2	ENSMUSG00000040631	279	2	0	1	27	21	93	95
ENSMUST00000034239.9	ENSMUSG00000031787	375	6	0	1	114	64	58	3
ENSMUST00000034240.15	ENSMUSG00000031788	155	0	0	0	0	NA	NA	NA
ENSMUST00000057717.8	ENSMUSG00000046556	669	2	0	1	9	5	357	130
ENSMUST00000034245.16	ENSMUSG00000031792	78	0	0	0	0	NA	NA	NA
ENSMUST00000034243.7	ENSMUSG00000031790	601	1	0	1	19	19	195	346
ENSMUST00000034249.8	ENSMUSG00000031796	298	0	0	0	0	NA	NA	NA
ENSMUST00000056919.9	ENSMUSG00000046707	380	0	0	0	0	NA	NA	NA
ENSMUST00000034094.11	ENSMUSG00000031669	145	0	0	0	0	NA	NA	NA
ENSMUST00000073139.14	ENSMUSG00000036564	120	0	0	0	0	NA	NA	NA
ENSMUST00000098473.11	ENSMUSG00000036550	303	1	1	1	13	13	135	126
ENSMUST00000040481.4	ENSMUSG00000036534	292	3	0	1	5	3	0	41
ENSMUST00000034097.8	ENSMUSG00000031672	242	2	0	1	40	21	42	78
ENSMUST00000050211.7	ENSMUSG00000035824	25	0	0	0	0	NA	NA	NA
ENSMUST00000212081.2	ENSMUSG00000031875	111	0	0	0	0	NA	NA	NA
ENSMUST00000179802.2	ENSMUSG00000096188	171	1	0	1	5	5	105	48
ENSMUST00000034349.10	ENSMUSG00000031878	73	0	0	0	0	NA	NA	NA
ENSMUST00000059588.8	ENSMUSG00000048371	186	0	0	0	0	NA	NA	NA
ENSMUST00000052209.9	ENSMUSG00000031885	302	0	0	0	0	NA	NA	NA
ENSMUST00000034361.10	ENSMUSG00000031889	278	0	0	0	0	NA	NA	NA
ENSMUST00000014920.8	ENSMUSG00000014776	476	2	1	1	15	14	18	313
ENSMUST00000015003.10	ENSMUSG00000014859	78	0	0	0	0	NA	NA	NA
ENSMUST00000014922.5	ENSMUSG00000014778	100	0	0	0	0	NA	NA	NA
ENSMUST00000013304.8	ENSMUSG00000013160	135	0	0	0	0	NA	NA	NA
ENSMUST00000043531.10	ENSMUSG00000038604	119	0	1	1	0	NA	94	NA
ENSMUST00000005841.16	ENSMUSG00000005698	268	2	0	1	14	12	143	86
ENSMUST00000013299.11	ENSMUSG00000013155	25	0	0	0	0	NA	NA	NA
ENSMUST00000239468.2	ENSMUSG00000037415	166	1	1	1	1	1	0	160
ENSMUST00000040445.9	ENSMUSG00000036442	229	0	0	0	0	NA	NA	NA
ENSMUST00000049699.9	ENSMUSG00000048310	170	1	1	1	28	28	19	64
ENSMUST00000034375.11	ENSMUSG00000031901	88	0	0	0	0	NA	NA	NA
ENSMUST00000109308.3	ENSMUSG00000031902	258	1	0	1	4	4	192	51
ENSMUST00000034377.8	ENSMUSG00000031903	88	0	0	0	0	NA	NA	NA
ENSMUST00000034378.5	ENSMUSG00000031904	134	0	0	0	0	NA	NA	NA
ENSMUST00000035925.7	ENSMUSG00000033106	20	0	0	0	0	NA	NA	NA
ENSMUST00000071592.12	ENSMUSG00000060098	248	2	0	1	65	46	23	84
ENSMUST00000080797.8	ENSMUSG00000061048	68	0	0	0	0	NA	NA	NA
ENSMUST00000000312.12	ENSMUSG00000000303	144	0	0	0	0	NA	NA	NA
ENSMUST00000048359.5	ENSMUSG00000041949	85	1	0	1	10	10	24	28
ENSMUST00000177068.8	ENSMUSG00000046691	126	0	1	1	0	NA	7	NA
ENSMUST00000047629.7	ENSMUSG00000041438	64	0	0	0	0	NA	NA	NA
ENSMUST00000212524.2	ENSMUSG00000041308	52	0	0	0	0	NA	NA	NA
ENSMUST00000034388.10	ENSMUSG00000031913	249	0	2	1	0	NA	30	NA
ENSMUST00000095517.12	ENSMUSG00000031916	34	0	0	0	0	NA	NA	NA
ENSMUST00000034400.5	ENSMUSG00000031924	72	0	0	0	0	NA	NA	NA
ENSMUST00000003947.9	ENSMUSG00000003849	134	0	0	0	0	NA	NA	NA
ENSMUST00000166615.3	ENSMUSG00000031930	92	0	1	1	0	NA	87	NA
ENSMUST00000044106.6	ENSMUSG00000039067	112	0	0	0	0	NA	NA	NA
ENSMUST00000123605.9	ENSMUSG00000031730	251	1	2	1	8	8	211	13
ENSMUST00000034164.6	ENSMUSG00000031729	92	0	1	1	0	NA	19	NA
ENSMUST00000093162.4	ENSMUSG00000069895	348	4	1	1	109	53	37	32
ENSMUST00000093157.13	ENSMUSG00000031731	412	0	1	1	0	NA	339	NA
ENSMUST00000056972.6	ENSMUSG00000046441	118	1	0	1	8	8	79	12
ENSMUST00000034190.11	ENSMUSG00000010936	291	2	0	1	29	24	16	39
ENSMUST00000042012.7	ENSMUSG00000033732	169	1	0	1	12	12	8	122
ENSMUST00000034197.5	ENSMUSG00000031749	1138	10	0	1	237	65	153	22
ENSMUST00000040416.8	ENSMUSG00000015023	77	0	0	0	0	NA	NA	NA
ENSMUST00000040241.15	ENSMUSG00000033658	110	0	1	1	0	NA	4	NA
ENSMUST00000034441.8	ENSMUSG00000031960	383	0	0	0	0	NA	NA	NA
ENSMUST00000039333.10	ENSMUSG00000033624	239	1	0	1	45	45	76	25
ENSMUST00000169020.8	ENSMUSG00000003316	20	0	0	0	0	NA	NA	NA
ENSMUST00000038739.5	ENSMUSG00000033596	42	0	1	1	0	NA	29	NA
ENSMUST00000056157.14	ENSMUSG00000012519	356	1	0	1	9	9	217	109
ENSMUST00000034437.8	ENSMUSG00000031959	89	0	0	0	0	NA	NA	NA
ENSMUST00000172856.8	ENSMUSG00000033545	960	2	0	1	16	9	711	56
ENSMUST00000070004.4	ENSMUSG00000031958	64	0	0	0	0	NA	NA	NA
ENSMUST00000034432.7	ENSMUSG00000031954	84	1	0	1	6	6	2	61
ENSMUST00000034431.3	ENSMUSG00000031953	115	0	1	1	0	NA	104	NA
ENSMUST00000034429.9	ENSMUSG00000031951	115	0	1	1	0	NA	47	NA
ENSMUST00000034428.8	ENSMUSG00000031950	116	0	0	0	0	NA	NA	NA
ENSMUST00000034427.12	ENSMUSG00000031949	161	0	0	0	0	NA	NA	NA
ENSMUST00000179926.9	ENSMUSG00000078908	132	0	1	1	0	NA	124	NA
ENSMUST00000073521.12	ENSMUSG00000031767	109	0	1	1	0	NA	42	NA
ENSMUST00000004756.14	ENSMUSG00000004637	117	0	0	0	0	NA	NA	NA
ENSMUST00000069009.7	ENSMUSG00000055435	233	0	0	0	0	NA	NA	NA
ENSMUST00000109102.4	ENSMUSG00000031758	170	0	0	0	0	NA	NA	NA
ENSMUST00000148235.8	ENSMUSG00000014633	131	2	0	1	42	30	3	28
ENSMUST00000109099.4	ENSMUSG00000047388	34	0	0	0	0	NA	NA	NA
ENSMUST00000166750.9	ENSMUSG00000034390	38	0	0	0	0	NA	NA	NA
ENSMUST00000034300.8	ENSMUSG00000031839	88	0	0	0	0	NA	NA	NA
ENSMUST00000098362.11	ENSMUSG00000031835	554	10	0	1	174	39	5	5
ENSMUST00000036049.6	ENSMUSG00000034189	98	0	0	0	0	NA	NA	NA
ENSMUST00000034285.14	ENSMUSG00000031827	144	0	0	0	0	NA	NA	NA
ENSMUST00000034287.10	ENSMUSG00000031828	193	1	0	1	17	17	26	113
ENSMUST00000144458.8	ENSMUSG00000031826	559	7	0	1	63	15	79	40
ENSMUST00000034282.16	ENSMUSG00000031825	171	0	0	0	0	NA	NA	NA
ENSMUST00000034280.9	ENSMUSG00000031823	492	8	0	1	176	49	7	17
ENSMUST00000034279.16	ENSMUSG00000031822	668	4	0	1	71	34	59	8
ENSMUST00000034278.6	ENSMUSG00000031821	289	0	0	0	0	NA	NA	NA
ENSMUST00000034277.14	ENSMUSG00000031819	143	0	0	0	0	NA	NA	NA
ENSMUST00000116415.9	ENSMUSG00000031816	24	0	0	0	0	NA	NA	NA
ENSMUST00000059018.14	ENSMUSG00000052934	51	0	0	0	0	NA	NA	NA
ENSMUST00000034270.17	ENSMUSG00000031812	164	1	0	1	13	13	23	99
ENSMUST00000046386.5	ENSMUSG00000061410	589	2	0	1	48	36	172	244
ENSMUST00000045557.10	ENSMUSG00000040010	88	0	0	0	0	NA	NA	NA
ENSMUST00000173254.8	ENSMUSG00000025316	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUST00000014614.4	ENSMUSG00000014470	47	0	0	0	0	NA	NA	NA
ENSMUST00000116412.8	ENSMUSG00000049482	85	0	0	0	0	NA	NA	NA
ENSMUST00000067252.14	ENSMUSG00000014444	291	1	0	1	12	12	211	41
ENSMUST00000098333.5	ENSMUSG00000035569	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUST00000000759.9	ENSMUSG00000000743	88	0	0	0	0	NA	NA	NA
ENSMUST00000166768.3	ENSMUSG00000033594	413	1	1	1	6	6	368	24
ENSMUST00000118279.2	ENSMUSG00000001062	6	0	0	0	0	NA	NA	NA
ENSMUST00000001092.15	ENSMUSG00000001065	521	0	0	0	0	NA	NA	NA
ENSMUST00000010298.7	ENSMUSG00000010154	52	1	2	1	10	10	10	9
ENSMUST00000071134.4	ENSMUSG00000062380	182	0	1	1	0	NA	15	NA
ENSMUST00000065534.10	ENSMUSG00000001482	76	1	1	1	1	1	50	20
ENSMUST00000118535.9	ENSMUSG00000019478	151	0	0	0	0	NA	NA	NA
ENSMUST00000034452.12	ENSMUSG00000031971	120	0	0	0	0	NA	NA	NA
ENSMUST00000075578.7	ENSMUSG00000031974	309	0	1	1	0	NA	191	NA
ENSMUST00000093039.6	ENSMUSG00000038697	151	0	0	0	0	NA	NA	NA
ENSMUST00000034457.9	ENSMUSG00000031976	79	0	0	0	0	NA	NA	NA
ENSMUST00000034458.9	ENSMUSG00000089704	136	0	0	0	0	NA	NA	NA
ENSMUST00000140012.8	ENSMUSG00000050751	212	0	0	0	0	NA	NA	NA
ENSMUST00000034460.11	ENSMUSG00000031979	113	0	0	0	0	NA	NA	NA
ENSMUST00000098312.4	ENSMUSG00000074030	79	0	0	0	0	NA	NA	NA
ENSMUST00000034469.7	ENSMUSG00000031987	270	1	0	1	3	3	129	129
ENSMUST00000075896.7	ENSMUSG00000056820	200	0	0	0	0	NA	NA	NA
ENSMUST00000108775.2	ENSMUSG00000001995	114	1	0	1	9	9	60	24
ENSMUST00000046765.10	ENSMUSG00000033998	290	0	0	0	0	NA	NA	NA
ENSMUST00000059093.7	ENSMUSG00000051671	172	0	1	1	0	NA	134	NA
ENSMUST00000054960.9	ENSMUSG00000051495	550	1	0	1	6	6	125	404
ENSMUST00000179857.3	ENSMUSG00000093904	116	0	0	0	0	NA	NA	NA
ENSMUST00000160272.8	ENSMUSG00000025812	298	1	0	1	14	14	160	93
ENSMUST00000026917.10	ENSMUSG00000025810	276	2	0	1	28	24	54	147
ENSMUST00000090006.12	ENSMUSG00000025809	306	0	0	0	0	NA	NA	NA
ENSMUST00000051589.9	ENSMUSG00000025894	31	0	0	0	0	NA	NA	NA
ENSMUST00000049648.9	ENSMUSG00000025893	126	0	0	0	0	NA	NA	NA
ENSMUST00000212075.2	ENSMUSG00000041124	206	1	0	1	38	38	0	89
ENSMUST00000027009.11	ENSMUSG00000025887	89	0	3	1	0	NA	6	NA
ENSMUST00000168039.8	ENSMUSG00000032006	183	0	0	0	0	NA	NA	NA
ENSMUST00000052865.16	ENSMUSG00000050912	181	0	0	0	0	NA	NA	NA
ENSMUST00000190341.7	ENSMUSG00000057367	969	17	0	1	149	22	91	60
ENSMUST00000086580.12	ENSMUSG00000053110	198	1	0	1	10	10	130	35
ENSMUST00000093893.12	ENSMUSG00000050730	322	1	0	1	18	18	166	99
ENSMUST00000110582.4	ENSMUSG00000079083	175	1	0	1	1	1	15	154
ENSMUST00000159294.9	ENSMUSG00000031925	107	1	0	1	5	5	9	80
ENSMUST00000034396.14	ENSMUSG00000031918	911	8	1	1	201	62	51	85
ENSMUST00000034398.12	ENSMUSG00000031922	207	0	0	0	0	NA	NA	NA
ENSMUST00000059579.12	ENSMUSG00000037808	259	0	0	0	0	NA	NA	NA
ENSMUST00000208222.2	ENSMUSG00000032009	251	1	0	1	9	9	89	132
ENSMUST00000167549.2	ENSMUSG00000037419	272	0	0	0	0	NA	NA	NA
ENSMUST00000013220.8	ENSMUSG00000013076	224	0	1	1	0	NA	213	NA
ENSMUST00000216372.2	ENSMUSG00000031931	430	6	0	1	110	52	54	13
ENSMUST00000164273.9	ENSMUSG00000031934	441	1	0	1	19	19	291	90
ENSMUST00000034411.10	ENSMUSG00000031935	138	0	0	0	0	NA	NA	NA
ENSMUST00000034415.6	ENSMUSG00000031939	96	0	0	0	0	NA	NA	NA
ENSMUST00000215907.2	ENSMUSG00000058173	356	0	0	0	0	NA	NA	NA
ENSMUST00000061568.9	ENSMUSG00000043885	53	0	0	0	0	NA	NA	NA
ENSMUST00000001825.9	ENSMUSG00000001774	272	0	0	0	0	NA	NA	NA
ENSMUST00000208694.2	ENSMUSG00000057551	481	7	1	1	124	30	9	88
ENSMUST00000148631.8	ENSMUSG00000066892	2184	15	0	1	619	84	20	200
ENSMUST00000129414.9	ENSMUSG00000084786	1587	20	0	1	454	43	99	124
ENSMUST00000034689.8	ENSMUSG00000032171	45	0	0	0	0	NA	NA	NA
ENSMUST00000004202.17	ENSMUSG00000004099	192	0	3	1	0	NA	33	NA
ENSMUST00000054197.7	ENSMUSG00000043895	224	1	0	1	6	6	195	8
ENSMUST00000019615.11	ENSMUSG00000019471	125	0	0	0	0	NA	NA	NA
ENSMUST00000003395.10	ENSMUSG00000032177	408	2	0	1	26	25	126	204
ENSMUST00000065005.5	ENSMUSG00000002820	190	1	0	1	25	25	26	86
ENSMUST00000215619.2	ENSMUSG00000096472	359	1	0	1	15	15	231	80
ENSMUST00000034697.8	ENSMUSG00000057193	98	0	0	0	0	NA	NA	NA
ENSMUST00000072362.14	ENSMUSG00000033335	151	0	0	0	0	NA	NA	NA
ENSMUST00000034698.9	ENSMUSG00000032180	76	0	0	0	0	NA	NA	NA
ENSMUST00000034703.15	ENSMUSG00000032185	114	0	0	0	0	NA	NA	NA
ENSMUST00000078572.9	ENSMUSG00000032182	66	1	0	1	2	2	42	15
ENSMUST00000098948.10	ENSMUSG00000032187	260	0	0	0	0	NA	NA	NA
ENSMUST00000034713.9	ENSMUSG00000032193	295	2	0	1	65	51	25	2
ENSMUST00000034717.7	ENSMUSG00000032194	341	0	0	0	0	NA	NA	NA
ENSMUST00000217336.2	ENSMUSG00000032198	47	0	0	0	0	NA	NA	NA
