transcript_id	gene_id	strand	model	cds_length	zone_length	n_transition_fragile_codons	n_transversion_fragile_codons	n_snv_fragile_codons	n_alt_stop_codons	transition_fragile_codon_density	transversion_fragile_codon_density	snv_fragile_codon_density	alt_stop_codon_density	transition_fraction_of_snv_fragile
ENSMUST00000019962.15	ENSMUSG00000019818	+	full	594	374	7	23	30	12	0.01871657754010695	0.06149732620320856	0.08021390374331551	0.03208556149732621	0.23333333333333334
ENSMUST00000186239.7	ENSMUSG00000019813	-	full	1290	1027	34	120	154	48	0.033106134371957155	0.11684518013631938	0.14995131450827653	0.04673807205452775	0.22077922077922077
ENSMUST00000041438.7	ENSMUSG00000038332	+	full	1479	1342	24	115	139	43	0.01788375558867362	0.08569299552906111	0.10357675111773472	0.03204172876304024	0.17266187050359713
ENSMUST00000105502.8	ENSMUSG00000048756	-	full	2019	2004	50	97	147	38	0.0249500998003992	0.04840319361277445	0.07335329341317365	0.018962075848303395	0.3401360544217687
ENSMUST00000019939.12	ENSMUSG00000019804	+	full	489	333	5	25	30	13	0.015015015015015015	0.07507507507507508	0.09009009009009009	0.03903903903903904	0.16666666666666666
ENSMUST00000040718.6	ENSMUSG00000038280	+	full	1017	911	21	61	82	23	0.02305159165751921	0.06695938529088913	0.09001097694840834	0.025246981339187707	0.25609756097560976
ENSMUST00000019937.5	ENSMUSG00000019802	+	full	2283	2089	63	219	282	94	0.03015797032072762	0.10483484921014839	0.13499281953087602	0.044997606510292006	0.22340425531914893
ENSMUST00000095725.11	ENSMUSG00000038240	+	full	1206	997	22	71	93	26	0.022066198595787363	0.0712136409227683	0.09327983951855567	0.026078234704112337	0.23655913978494625
ENSMUST00000167488.9	ENSMUSG00000038214	+	full	2478	184	1	15	16	7	0.005434782608695652	0.08152173913043478	0.08695652173913043	0.03804347826086957	0.0625
ENSMUST00000147196.3	ENSMUSG00000019797	-	full	723	493	10	50	60	12	0.02028397565922921	0.10141987829614604	0.12170385395537525	0.02434077079107505	0.16666666666666666
ENSMUST00000058714.10	ENSMUSG00000047139	+	full	231	19	0	1	1	0	0.0	0.05263157894736842	0.05263157894736842	0.0	0.0
ENSMUST00000020012.7	ENSMUSG00000019863	-	full	1578	1304	18	118	136	44	0.013803680981595092	0.09049079754601227	0.10429447852760736	0.03374233128834356	0.1323529411764706
ENSMUST00000039286.5	ENSMUSG00000038160	+	full	828	641	19	63	82	25	0.029641185647425898	0.09828393135725429	0.12792511700468018	0.0390015600624025	0.23170731707317074
ENSMUST00000099858.4	ENSMUSG00000019849	+	full	2133	1788	36	162	198	51	0.020134228187919462	0.09060402684563758	0.11073825503355705	0.028523489932885907	0.18181818181818182
ENSMUST00000037044.13	ENSMUSG00000038822	+	full	2730	2577	64	213	277	108	0.02483507954986418	0.08265424912689173	0.10748932867675592	0.04190919674039581	0.23104693140794225
ENSMUST00000035606.10	ENSMUSG00000038774	+	full	6597	6414	155	593	748	324	0.024165887121920797	0.09245400685999376	0.11661989398191457	0.050514499532273154	0.2072192513368984
ENSMUST00000069004.14	ENSMUSG00000019891	+	full	1512	941	11	83	94	29	0.011689691817215728	0.08820403825717323	0.09989373007438895	0.030818278427205102	0.11702127659574468
ENSMUST00000020008.10	ENSMUSG00000019861	-	full	1368	1187	29	113	142	41	0.02443133951137321	0.09519797809604044	0.11962931760741365	0.03454085930918281	0.20422535211267606
ENSMUST00000023830.16	ENSMUSG00000023068	+	full	894	753	20	50	70	22	0.02656042496679947	0.06640106241699867	0.09296148738379814	0.029216467463479414	0.2857142857142857
ENSMUST00000105473.3	ENSMUSG00000038602	+	full	1227	952	22	67	89	28	0.023109243697478993	0.0703781512605042	0.0934873949579832	0.029411764705882353	0.24719101123595505
ENSMUST00000220443.2	ENSMUSG00000038594	-	full	2421	2207	73	227	300	107	0.03307657453556864	0.10285455369279566	0.13593112822836428	0.048482102401449935	0.24333333333333335
ENSMUST00000020004.8	ENSMUSG00000019857	+	full	615	352	7	28	35	15	0.019886363636363636	0.07954545454545454	0.09943181818181818	0.04261363636363636	0.2
ENSMUST00000003843.16	ENSMUSG00000003746	-	full	1968	1791	27	163	190	52	0.01507537688442211	0.0910106085985483	0.10608598548297041	0.029034059184812954	0.14210526315789473
ENSMUST00000068581.9	ENSMUSG00000050953	+	full	1149	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000079833.6	ENSMUSG00000019878	+	full	1554	1208	31	108	139	63	0.02566225165562914	0.08940397350993377	0.11506622516556292	0.052152317880794705	0.22302158273381295
ENSMUST00000020027.11	ENSMUSG00000019877	-	full	1362	1176	20	94	114	45	0.017006802721088437	0.07993197278911565	0.09693877551020408	0.03826530612244898	0.17543859649122806
ENSMUST00000057659.14	ENSMUSG00000038039	+	full	5043	4922	157	600	757	293	0.031897602600568876	0.12190166598943519	0.15379926859000406	0.05952864689150752	0.2073976221928666
ENSMUST00000105468.2	ENSMUSG00000019920	+	full	1164	999	18	99	117	42	0.018018018018018018	0.0990990990990991	0.11711711711711711	0.042042042042042045	0.15384615384615385
ENSMUST00000003310.7	ENSMUSG00000003226	+	full	9162	8806	185	909	1094	462	0.02100840336134454	0.1032250738133091	0.12423347717465365	0.05246422893481717	0.16910420475319926
ENSMUST00000036576.10	ENSMUSG00000038010	+	full	2043	1827	42	195	237	98	0.022988505747126436	0.10673234811165845	0.1297208538587849	0.05363984674329502	0.17721518987341772
ENSMUST00000009789.15	ENSMUSG00000019916	+	full	1605	1484	32	138	170	70	0.0215633423180593	0.09299191374663072	0.11455525606469003	0.04716981132075472	0.18823529411764706
ENSMUST00000020312.13	ENSMUSG00000009647	-	full	1053	925	26	70	96	26	0.02810810810810811	0.07567567567567568	0.10378378378378378	0.02810810810810811	0.2708333333333333
ENSMUST00000020311.13	ENSMUSG00000020111	+	full	1452	1244	28	107	135	47	0.022508038585209004	0.0860128617363344	0.1085209003215434	0.03778135048231511	0.2074074074074074
ENSMUST00000146590.8	ENSMUSG00000020109	+	full	1131	1111	26	83	109	25	0.023402340234023402	0.0747074707470747	0.09810981098109811	0.022502250225022502	0.23853211009174313
ENSMUST00000020308.5	ENSMUSG00000020108	-	full	690	146	3	8	11	3	0.02054794520547945	0.0547945205479452	0.07534246575342465	0.02054794520547945	0.2727272727272727
ENSMUST00000182898.8	ENSMUSG00000020107	-	full	333	167	1	15	16	2	0.005988023952095809	0.08982035928143713	0.09580838323353294	0.011976047904191617	0.0625
ENSMUST00000167915.3	ENSMUSG00000057337	-	full	1419	90	2	8	10	1	0.022222222222222223	0.08888888888888889	0.1111111111111111	0.011111111111111112	0.2
ENSMUST00000105465.8	ENSMUSG00000004207	+	full	1665	1579	32	143	175	50	0.02026599113362888	0.09056364787840405	0.11082963901203294	0.031665611146295125	0.18285714285714286
ENSMUST00000117513.8	ENSMUSG00000020100	-	full	1428	723	10	32	42	18	0.013831258644536652	0.04426002766251729	0.058091286307053944	0.024896265560165973	0.23809523809523808
ENSMUST00000077925.7	ENSMUSG00000020099	-	full	2838	2622	57	176	233	44	0.021739130434782608	0.06712433257055683	0.08886346300533944	0.016781083142639208	0.2446351931330472
ENSMUST00000122259.8	ENSMUSG00000020097	-	full	1707	1516	27	141	168	44	0.017810026385224276	0.09300791556728233	0.11081794195250659	0.029023746701846966	0.16071428571428573
ENSMUST00000020289.10	ENSMUSG00000020092	-	full	2580	2377	56	168	224	55	0.023559108119478336	0.070677324358435	0.09423643247791334	0.023138409760201935	0.25
ENSMUST00000020288.15	ENSMUSG00000020091	-	full	363	281	7	13	20	5	0.02491103202846975	0.046263345195729534	0.0711743772241993	0.017793594306049824	0.35
ENSMUST00000049242.9	ENSMUSG00000037151	+	full	555	350	8	20	28	10	0.022857142857142857	0.05714285714285714	0.08	0.02857142857142857	0.2857142857142857
ENSMUST00000020285.10	ENSMUSG00000020088	+	full	597	430	5	30	35	19	0.011627906976744186	0.06976744186046512	0.08139534883720931	0.044186046511627906	0.14285714285714285
ENSMUST00000020284.5	ENSMUSG00000020087	+	full	1707	1439	30	61	91	20	0.020847810979847115	0.0423905489923558	0.06323835997220292	0.01389854065323141	0.32967032967032966
ENSMUST00000047883.11	ENSMUSG00000037031	-	full	885	685	11	49	60	9	0.016058394160583942	0.07153284671532846	0.08759124087591241	0.013138686131386862	0.18333333333333332
ENSMUST00000099691.11	ENSMUSG00000037012	-	full	2757	2559	40	196	236	86	0.015631105900742476	0.07659241891363815	0.09222352481438062	0.03360687768659633	0.1694915254237288
ENSMUST00000105447.11	ENSMUSG00000020078	-	full	984	820	8	94	102	60	0.00975609756097561	0.11463414634146342	0.12439024390243902	0.07317073170731707	0.0784313725490196
ENSMUST00000065887.14	ENSMUSG00000036955	-	full	1854	928	15	95	110	20	0.016163793103448277	0.10237068965517242	0.11853448275862069	0.021551724137931036	0.13636363636363635
ENSMUST00000045866.9	ENSMUSG00000020075	-	full	2556	2248	43	240	283	73	0.01912811387900356	0.10676156583629894	0.1258896797153025	0.032473309608540925	0.1519434628975265
ENSMUST00000020270.6	ENSMUSG00000020076	-	full	2205	1876	40	193	233	81	0.021321961620469083	0.10287846481876332	0.1242004264392324	0.04317697228144989	0.17167381974248927
ENSMUST00000020268.7	ENSMUSG00000020074	-	full	3441	3331	115	360	475	142	0.03452416691684179	0.10807565295706995	0.14259981987391174	0.04262984088862203	0.24210526315789474
ENSMUST00000044977.10	ENSMUSG00000071253	+	full	999	792	11	57	68	18	0.013888888888888888	0.07196969696969698	0.08585858585858586	0.022727272727272728	0.16176470588235295
ENSMUST00000119567.8	ENSMUSG00000020070	+	full	1821	1627	55	177	232	74	0.03380454824830977	0.10878918254456055	0.14259373079287033	0.04548248309772587	0.23706896551724138
ENSMUST00000020263.14	ENSMUSG00000020069	-	full	1041	914	14	84	98	40	0.015317286652078774	0.09190371991247265	0.10722100656455143	0.0437636761487965	0.14285714285714285
ENSMUST00000219577.2	ENSMUSG00000020064	+	full	3174	2915	65	263	328	140	0.022298456260720412	0.0902229845626072	0.11252144082332761	0.048027444253859346	0.19817073170731708
ENSMUST00000105442.3	ENSMUSG00000020063	-	full	2097	1718	27	143	170	70	0.01571594877764843	0.08323632130384168	0.0989522700814901	0.04074505238649592	0.1588235294117647
ENSMUST00000020023.9	ENSMUSG00000019873	-	full	765	658	15	63	78	25	0.022796352583586626	0.09574468085106383	0.11854103343465046	0.037993920972644375	0.19230769230769232
ENSMUST00000077839.13	ENSMUSG00000075000	-	full	864	106	3	11	14	2	0.02830188679245283	0.10377358490566038	0.1320754716981132	0.018867924528301886	0.21428571428571427
ENSMUST00000075686.7	ENSMUSG00000057134	-	full	771	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000118160.8	ENSMUSG00000037846	+	full	1815	1226	29	116	145	36	0.02365415986949429	0.09461663947797716	0.11827079934747145	0.02936378466557912	0.2
ENSMUST00000164034.8	ENSMUSG00000019944	+	full	2088	1868	37	141	178	43	0.01980728051391863	0.07548179871520343	0.09528907922912205	0.023019271948608137	0.20786516853932585
ENSMUST00000020099.13	ENSMUSG00000019942	-	full	894	745	17	64	81	21	0.022818791946308724	0.08590604026845637	0.1087248322147651	0.028187919463087248	0.20987654320987653
ENSMUST00000381871.1	ENSMUSG00000069601	+	full	5985	5955	107	462	569	196	0.017968094038623005	0.07758186397984887	0.09554995801847187	0.0329135180520571	0.18804920913884007
ENSMUST00000147545.8	ENSMUSG00000048701	+	full	1410	1159	31	124	155	30	0.026747195858498704	0.10698878343399482	0.13373597929249353	0.025884383088869714	0.2
ENSMUST00000046807.7	ENSMUSG00000037762	+	full	1527	1295	17	109	126	39	0.013127413127413128	0.08416988416988418	0.0972972972972973	0.030115830115830116	0.1349206349206349
ENSMUST00000062883.7	ENSMUSG00000043259	+	full	1806	1632	47	136	183	40	0.028799019607843136	0.08333333333333333	0.11213235294117647	0.024509803921568627	0.2568306010928962
ENSMUST00000143791.8	ENSMUSG00000014329	-	full	2934	2750	55	206	261	77	0.02	0.07490909090909091	0.09490909090909092	0.028	0.210727969348659
ENSMUST00000092430.11	ENSMUSG00000003923	-	full	732	541	10	67	77	20	0.018484288354898338	0.12384473197781885	0.1423290203327172	0.036968576709796676	0.12987012987012986
ENSMUST00000020085.7	ENSMUSG00000019927	-	full	444	348	7	26	33	13	0.020114942528735632	0.07471264367816093	0.09482758620689655	0.03735632183908046	0.21212121212121213
ENSMUST00000045887.9	ENSMUSG00000037710	-	full	327	187	4	11	15	3	0.0213903743315508	0.058823529411764705	0.08021390374331551	0.016042780748663103	0.26666666666666666
ENSMUST00000079252.13	ENSMUSG00000060733	+	full	1191	527	9	41	50	11	0.017077798861480076	0.0777988614800759	0.09487666034155598	0.020872865275142316	0.18
ENSMUST00000020081.11	ENSMUSG00000019923	+	full	759	711	29	72	101	25	0.040787623066104076	0.10126582278481013	0.1420534458509142	0.035161744022503515	0.2871287128712871
ENSMUST00000037813.5	ENSMUSG00000040009	+	full	1068	673	10	48	58	13	0.014858841010401188	0.0713224368499257	0.0861812778603269	0.019316493313521546	0.1724137931034483
ENSMUST00000147802.9	ENSMUSG00000020175	+	full	804	695	17	50	67	19	0.02446043165467626	0.07194244604316546	0.09640287769784173	0.027338129496402876	0.2537313432835821
ENSMUST00000164107.3	ENSMUSG00000009681	+	full	3813	3673	91	290	381	91	0.02477538796624013	0.07895453307922679	0.10372992104546692	0.02477538796624013	0.2388451443569554
ENSMUST00000039796.14	ENSMUSG00000033416	-	full	720	578	19	36	55	10	0.0328719723183391	0.06228373702422145	0.09515570934256055	0.01730103806228374	0.34545454545454546
ENSMUST00000020397.11	ENSMUSG00000020180	+	full	381	269	6	23	29	13	0.022304832713754646	0.08550185873605948	0.10780669144981413	0.048327137546468404	0.20689655172413793
ENSMUST00000095541.11	ENSMUSG00000006342	-	full	2463	2388	58	159	217	63	0.024288107202680067	0.06658291457286432	0.09087102177554439	0.026381909547738693	0.2672811059907834
ENSMUST00000000925.10	ENSMUSG00000000902	-	full	1158	1068	26	85	111	36	0.024344569288389514	0.07958801498127341	0.10393258426966293	0.033707865168539325	0.23423423423423423
ENSMUST00000120281.8	ENSMUSG00000000901	-	full	1479	1452	43	70	113	46	0.029614325068870524	0.048209366391184574	0.07782369146005509	0.03168044077134986	0.3805309734513274
ENSMUST00000219839.2	ENSMUSG00000049422	+	full	417	347	8	11	19	6	0.023054755043227664	0.03170028818443804	0.05475504322766571	0.01729106628242075	0.42105263157894735
ENSMUST00000061617.7	ENSMUSG00000049764	+	full	1605	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000099572.10	ENSMUSG00000020230	-	full	1428	1345	42	101	143	24	0.031226765799256505	0.07509293680297398	0.10631970260223049	0.017843866171003718	0.2937062937062937
ENSMUST00000036033.14	ENSMUSG00000020231	-	full	4689	4386	76	301	377	125	0.017327861377108983	0.06862745098039216	0.08595531235750115	0.028499772001823985	0.20159151193633953
ENSMUST00000001179.7	ENSMUSG00000001151	-	full	8751	8660	326	840	1166	248	0.03764434180138568	0.09699769053117784	0.1346420323325635	0.028637413394919167	0.27958833619210977
ENSMUST00000049185.6	ENSMUSG00000033126	-	full	495	358	4	30	34	20	0.0111731843575419	0.08379888268156424	0.09497206703910614	0.055865921787709494	0.11764705882352941
ENSMUST00000170795.3	ENSMUSG00000001150	+	full	5916	5707	137	429	566	171	0.02400560714911512	0.07517084282460136	0.09917644997371648	0.029963203083932015	0.2420494699646643
ENSMUST00000048678.7	ENSMUSG00000033105	+	full	2202	2020	58	154	212	56	0.028712871287128714	0.07623762376237624	0.10495049504950495	0.027722772277227723	0.27358490566037735
ENSMUST00000001181.13	ENSMUSG00000020241	-	full	3105	2456	50	211	261	59	0.02035830618892508	0.08591205211726384	0.10627035830618893	0.024022801302931596	0.19157088122605365
ENSMUST00000001147.5	ENSMUSG00000001119	-	full	3078	2405	37	212	249	70	0.015384615384615385	0.08814968814968815	0.10353430353430354	0.029106029106029108	0.14859437751004015
ENSMUST00000020496.14	ENSMUSG00000020262	-	full	2106	1876	29	117	146	55	0.015458422174840085	0.062366737739872065	0.07782515991471216	0.02931769722814499	0.19863013698630136
ENSMUST00000009435.12	ENSMUSG00000009291	+	full	525	437	7	44	51	13	0.016018306636155607	0.10068649885583524	0.11670480549199085	0.029748283752860413	0.13725490196078433
ENSMUST00000129492.8	ENSMUSG00000020265	+	full	342	181	4	19	23	9	0.022099447513812154	0.10497237569060773	0.1270718232044199	0.049723756906077346	0.17391304347826086
ENSMUST00000174510.8	ENSMUSG00000009293	+	full	498	335	3	28	31	20	0.008955223880597015	0.08358208955223881	0.09253731343283582	0.05970149253731343	0.0967741935483871
ENSMUST00000057608.5	ENSMUSG00000051652	-	full	774	0	0	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000000384.8	ENSMUSG00000000374	-	full	3777	3488	86	279	365	95	0.024655963302752295	0.07998853211009174	0.10464449541284404	0.02723623853211009	0.2356164383561644
ENSMUST00000001240.12	ENSMUSG00000001211	-	full	1131	992	23	71	94	16	0.023185483870967742	0.0715725806451613	0.09475806451612903	0.016129032258064516	0.24468085106382978
ENSMUST00000041616.15	ENSMUSG00000032788	-	full	939	776	16	52	68	23	0.020618556701030927	0.06701030927835051	0.08762886597938144	0.029639175257731958	0.23529411764705882
ENSMUST00000040580.7	ENSMUSG00000032714	-	full	2214	1754	40	111	151	39	0.02280501710376283	0.06328392246294184	0.08608893956670467	0.022234891676168756	0.26490066225165565
ENSMUST00000047203.9	ENSMUSG00000035890	-	full	942	742	18	48	66	13	0.02425876010781671	0.0646900269541779	0.0889487870619946	0.01752021563342318	0.2727272727272727
ENSMUST00000046945.13	ENSMUSG00000035863	+	full	1152	581	16	56	72	12	0.027538726333907058	0.0963855421686747	0.12392426850258176	0.020654044750430294	0.2222222222222222
ENSMUST00000172282.8	ENSMUSG00000006498	+	full	1668	1485	28	81	109	30	0.018855218855218854	0.05454545454545454	0.0734006734006734	0.020202020202020204	0.25688073394495414
ENSMUST00000045628.15	ENSMUSG00000035781	-	full	789	638	12	48	60	9	0.018808777429467086	0.07523510971786834	0.09404388714733543	0.014106583072100314	0.2
ENSMUST00000019708.12	ENSMUSG00000019564	+	full	1806	1559	37	104	141	39	0.023733162283515075	0.06670942912123155	0.09044259140474663	0.025016035920461834	0.2624113475177305
ENSMUST00000052885.14	ENSMUSG00000013858	-	full	1725	1240	18	67	85	22	0.014516129032258065	0.05403225806451613	0.06854838709677419	0.017741935483870968	0.21176470588235294
ENSMUST00000004784.11	ENSMUSG00000004665	+	full	918	604	16	41	57	17	0.026490066225165563	0.06788079470198675	0.09437086092715231	0.028145695364238412	0.2807017543859649
ENSMUST00000105372.9	ENSMUSG00000075706	+	full	594	511	13	36	49	13	0.025440313111545987	0.07045009784735812	0.0958904109589041	0.025440313111545987	0.2653061224489796
ENSMUST00000219260.2	ENSMUSG00000035673	-	full	4050	3551	84	229	313	78	0.023655308363841172	0.06448887637285272	0.08814418473669389	0.02196564348070966	0.268370607028754
ENSMUST00000003152.14	ENSMUSG00000003068	+	full	1311	1274	23	101	124	25	0.01805337519623234	0.07927786499215071	0.09733124018838304	0.019623233908948195	0.18548387096774194
ENSMUST00000170219.9	ENSMUSG00000035640	-	full	2097	1083	17	64	81	13	0.01569713758079409	0.05909510618651893	0.07479224376731301	0.012003693444136657	0.20987654320987653
