bovine_ensembl_gene_id	human_gene_id	mouse_return_gene	3utr_pid_aln_mean	3utr_pid_shorter_mean	3utr_pid_longer_mean	3utr_pct_gaps_mean	3utr_coverage_mean	5utr_pid_aln_mean	5utr_pid_shorter_mean	5utr_pid_longer_mean	5utr_pct_gaps_mean	5utr_coverage_mean	cds_pid_aln_mean	cds_pid_shorter_mean	cds_pid_longer_mean	cds_pct_gaps_mean	cds_coverage_mean	alignment_file_3utr	alignment_file_5utr	alignment_file_cds
ENSBTAG00000016707	ENSG00000122642	ENSMUSG00000029781	25.8164	66.4083	28.3783	61.984	89.9363	20.6767	40.08	30.2434	57.3935	83.4586	82.6568	84.3939	83.26	2.0583	99.3139	alignment_seq_extracted/aln_fasta/ENSBTAG00000016707__ENSG00000122642__ENSMUSG00000029781.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016707__ENSG00000122642__ENSMUSG00000029781.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016707__ENSG00000122642__ENSMUSG00000029781.CDS.aln.fa
ENSBTAG00000016709	ENSG00000122643	ENSMUSG00000029780	31.001	68.703	41.3416	55.7914	82.6258	26.9136	45.6719	32.2832	46.9136	90.1235	88.2195	88.2195	88.2195	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000016709__ENSG00000122643__ENSMUSG00000029780.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016709__ENSG00000122643__ENSMUSG00000029780.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016709__ENSG00000122643__ENSMUSG00000029780.CDS.aln.fa
ENSBTAG00000002869	ENSG00000122644	ENSMUSG00000047446	25.6899	71.6172	35.6672	65.7451	81.5901	47.0513	66.0186	54.4478	31.2821	91.5385	93.3112	93.3112	93.3112	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000002869__ENSG00000122644__ENSMUSG00000047446.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002869__ENSG00000122644__ENSMUSG00000047446.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002869__ENSG00000122644__ENSMUSG00000047446.CDS.aln.fa
ENSBTAG00000046922	ENSG00000122691	ENSMUSG00000035799	71.6817	90.2563	78.1197	21.6063	93.552	24.1866	84.7567	42.4732	71.9153	76.6421	92.7536	94.8932	93.3681	2.2544	99.3559	alignment_seq_extracted/aln_fasta/ENSBTAG00000046922__ENSG00000122691__ENSMUSG00000035799.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000046922__ENSG00000122691__ENSMUSG00000035799.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000046922__ENSG00000122691__ENSMUSG00000035799.CDS.aln.fa
ENSBTAG00000019564	ENSG00000122692	ENSMUSG00000028409	5.7735	58.8926	9.9318	91.9243	72.5728	28.1201	71.0744	33.2902	60.5055	86.2559	88.0133	91.2668	89.0991	3.5647	98.8118	alignment_seq_extracted/aln_fasta/ENSBTAG00000019564__ENSG00000122692__ENSMUSG00000028409.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019564__ENSG00000122692__ENSMUSG00000028409.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000019564__ENSG00000122692__ENSMUSG00000028409.CDS.aln.fa
ENSBTAG00000000078	ENSG00000122694	ENSMUSG00000028480	52.7141	63.888	58.7658	22.4355	95.356	4.3519	61.726	7.5121	93.7037	70.9259	69.248	88.4588	75.6464	21.7172	92.7609	alignment_seq_extracted/aln_fasta/ENSBTAG00000000078__ENSG00000122694__ENSMUSG00000028480.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000078__ENSG00000122694__ENSMUSG00000028480.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000078__ENSG00000122694__ENSMUSG00000028480.CDS.aln.fa
ENSBTAG00000001137	ENSG00000122705	ENSMUSG00000028478	85.6481	90.6856	87.7001	6.9444	99.0741	54.2793	66.1636	57.9482	21.6216	97.2973	83.6234	91.5958	84.172	9.3708	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000001137__ENSG00000122705__ENSMUSG00000028478.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000001137__ENSG00000122705__ENSMUSG00000028478.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000001137__ENSG00000122705__ENSMUSG00000028478.CDS.aln.fa
ENSBTAG00000000076	ENSG00000122707	ENSMUSG00000028476	63.861	72.3881	71.1443	17.9229	96.0218	57.3643	78.8534	59.5573	27.1318	96.124	88.9118	88.9118	88.9118	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000000076__ENSG00000122707__ENSMUSG00000028476.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000076__ENSG00000122707__ENSMUSG00000028476.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000076__ENSG00000122707__ENSMUSG00000028476.CDS.aln.fa
ENSBTAG00000000555	ENSG00000122729	ENSMUSG00000028405	9.0634	61.8311	23.1447	86.3627	71.7613	12.4349	44.4731	17.051	74.5443	79.362	86.8889	87.8652	87.211	1.1111	99.6296	alignment_seq_extracted/aln_fasta/ENSBTAG00000000555__ENSG00000122729__ENSMUSG00000028405.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000555__ENSG00000122729__ENSMUSG00000028405.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000555__ENSG00000122729__ENSMUSG00000028405.CDS.aln.fa
ENSBTAG00000014934	ENSG00000122741	ENSMUSG00000035572	39.1778	62.8074	48.713	46.2155	89.0675	70.1299	79.4243	72.4675	11.6883	96.9697	86.9396	88.2362	87.5047	1.7544	99.6491	alignment_seq_extracted/aln_fasta/ENSBTAG00000014934__ENSG00000122741__ENSMUSG00000035572.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014934__ENSG00000122741__ENSMUSG00000035572.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000014934__ENSG00000122741__ENSMUSG00000035572.CDS.aln.fa
ENSBTAG00000015361	ENSG00000122756	ENSMUSG00000028444	84.8076	87.9904	86.5377	4.5477	98.9505	24.5552	58.4791	25.0911	65.5991	93.0012	71.7236	89.9911	77.843	20.2991	93.2336	alignment_seq_extracted/aln_fasta/ENSBTAG00000015361__ENSG00000122756__ENSMUSG00000028444.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015361__ENSG00000122756__ENSMUSG00000028444.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015361__ENSG00000122756__ENSMUSG00000028444.CDS.aln.fa
ENSBTAG00000002431	ENSG00000122779	ENSMUSG00000029833	7.7723	70.1842	24.8465	89.3518	70.6943	41.6667	63.5083	48.908	42.8161	93.9655	89.9516	90.3795	90.3231	0.726	99.8422	alignment_seq_extracted/aln_fasta/ENSBTAG00000002431__ENSG00000122779__ENSMUSG00000029833.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002431__ENSG00000122779__ENSMUSG00000029833.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002431__ENSG00000122779__ENSMUSG00000029833.CDS.aln.fa
ENSBTAG00000013953	ENSG00000122786	ENSMUSG00000029761	67.9032	75.6034	72.4701	13.9875	97.4206	35.0035	70.9421	45.8416	53.0967	84.064	67.2529	85.79	67.4939	22.1106	99.8325	alignment_seq_extracted/aln_fasta/ENSBTAG00000013953__ENSG00000122786__ENSMUSG00000029761.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013953__ENSG00000122786__ENSMUSG00000029761.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000013953__ENSG00000122786__ENSMUSG00000029761.CDS.aln.fa
ENSBTAG00000005947	ENSG00000122861	ENSMUSG00000021822	65.178	72.1172	70.9858	15.1456	97.3463	56.25	65.5986	57.7066	14.5833	97.3958	78.9272	79.3555	79.1091	0.6897	99.9234	alignment_seq_extracted/aln_fasta/ENSBTAG00000005947__ENSG00000122861__ENSMUSG00000021822.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005947__ENSG00000122861__ENSMUSG00000021822.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000005947__ENSG00000122861__ENSMUSG00000021822.CDS.aln.fa
ENSBTAG00000011014	ENSG00000122863	ENSMUSG00000057337	18.2512	54.0966	21.6645	70.0712	86.7436	30.5806	53.1027	37.9534	47.7978	86.9369	83.8509	85.1903	84.375	1.9324	99.7239	alignment_seq_extracted/aln_fasta/ENSBTAG00000011014__ENSG00000122863__ENSMUSG00000057337.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011014__ENSG00000122863__ENSMUSG00000057337.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011014__ENSG00000122863__ENSMUSG00000057337.CDS.aln.fa
ENSBTAG00000010694	ENSG00000122870	ENSMUSG00000014329	65.317	71.9965	69.5674	13.6701	98.0684	25.1483	61.8828	28.2282	58.2444	89.917	79.8251	88.3335	82.7849	9.8457	96.7593	alignment_seq_extracted/aln_fasta/ENSBTAG00000010694__ENSG00000122870__ENSMUSG00000014329.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010694__ENSG00000122870__ENSMUSG00000014329.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010694__ENSG00000122870__ENSMUSG00000014329.CDS.aln.fa
ENSBTAG00000003634	ENSG00000122873	ENSMUSG00000037710	14.7139	73.6126	24.5088	80.0959	76.2933	24.9626	45.1123	30.9648	54.858	90.583	67.572	83.6901	72.7746	19.2593	93.5802	alignment_seq_extracted/aln_fasta/ENSBTAG00000003634__ENSG00000122873__ENSMUSG00000037710.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003634__ENSG00000122873__ENSMUSG00000037710.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000003634__ENSG00000122873__ENSMUSG00000037710.CDS.aln.fa
ENSBTAG00000032996	ENSG00000122884	ENSMUSG00000019916	23.4757	60.0884	37.7342	65.8233	80.5198	37.0892	69.9832	45.5719	48.5133	87.4804	90.8204	90.8204	90.8204	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000032996__ENSG00000122884__ENSMUSG00000019916.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000032996__ENSG00000122884__ENSMUSG00000019916.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000032996__ENSG00000122884__ENSMUSG00000019916.CDS.aln.fa
ENSBTAG00000023054	ENSG00000122912	ENSMUSG00000071253	7.5813	70.2262	10.0288	89.8031	74.5963	55.8559	70.6414	60.0821	20.9459	93.4685	87.9546	88.3119	87.9546	0.4004	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000023054__ENSG00000122912__ENSMUSG00000071253.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000023054__ENSG00000122912__ENSMUSG00000071253.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000023054__ENSG00000122912__ENSMUSG00000071253.CDS.aln.fa
ENSBTAG00000002655	ENSG00000122952	ENSMUSG00000019923	28.8295	38.8222	37.7331	41.1532	91.6605	15.0407	38.857	17.916	69.5122	91.4634	62.356	71.1421	65.6162	14.6042	96.99	alignment_seq_extracted/aln_fasta/ENSBTAG00000002655__ENSG00000122952__ENSMUSG00000019923.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002655__ENSG00000122952__ENSMUSG00000019923.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000002655__ENSG00000122952__ENSMUSG00000019923.CDS.aln.fa
ENSBTAG00000016882	ENSG00000122958	ENSMUSG00000020078	35.6651	75.5796	46.9505	55.0488	83.5336	29.2063	54.5057	35.293	47.9365	89.8413	86.915	92.4797	88.7414	6.0172	97.9943	alignment_seq_extracted/aln_fasta/ENSBTAG00000016882__ENSG00000122958__ENSMUSG00000020078.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016882__ENSG00000122958__ENSMUSG00000020078.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016882__ENSG00000122958__ENSMUSG00000020078.CDS.aln.fa
ENSBTAG00000031824	ENSG00000122965	ENSMUSG00000029594	24.3472	45.4121	27.8786	55.5044	94.8797	47.5877	70.7393	54.1763	33.114	91.0088	78.8466	82.3325	81.4289	6.012	98.5972	alignment_seq_extracted/aln_fasta/ENSBTAG00000031824__ENSG00000122965__ENSMUSG00000029594.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000031824__ENSG00000122965__ENSMUSG00000029594.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000031824__ENSG00000122965__ENSMUSG00000029594.CDS.aln.fa
ENSBTAG00000020584	ENSG00000122970	ENSMUSG00000029469	25.8819	45.3246	32.4471	50.18	85.6012	13.3929	66.4332	27.1881	81.6071	73.0357	85.6895	89.2335	86.8537	3.9716	98.6761	alignment_seq_extracted/aln_fasta/ENSBTAG00000020584__ENSG00000122970__ENSMUSG00000029469.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020584__ENSG00000122970__ENSMUSG00000029469.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020584__ENSG00000122970__ENSMUSG00000029469.CDS.aln.fa
ENSBTAG00000011930	ENSG00000123064	ENSMUSG00000029599	31.0313	50.8795	35.2718	45.2302	92.744	9.7844	47.5092	10.8266	79.4362	82.7529	79.6869	85.0976	81.7721	6.7947	97.9011	alignment_seq_extracted/aln_fasta/ENSBTAG00000011930__ENSG00000123064__ENSMUSG00000029599.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011930__ENSG00000123064__ENSMUSG00000029599.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011930__ENSG00000123064__ENSMUSG00000029599.CDS.aln.fa
ENSBTAG00000011059	ENSG00000123080	ENSMUSG00000096472	36.2847	57.053	46.6226	37.7315	88.1944	20.0	63.1697	40.3211	69.2793	77.027	63.9898	66.421	66.0092	5.8636	98.9802	alignment_seq_extracted/aln_fasta/ENSBTAG00000011059__ENSG00000123080__ENSMUSG00000096472.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011059__ENSG00000123080__ENSMUSG00000096472.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011059__ENSG00000123080__ENSMUSG00000096472.CDS.aln.fa
ENSBTAG00000054545	ENSG00000123091	ENSMUSG00000028557	46.8415	83.5743	57.9737	47.209	87.1573	48.073	82.0308	50.0314	42.2583	96.2813	97.2043	97.2043	97.2043	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000054545__ENSG00000123091__ENSMUSG00000028557.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000054545__ENSG00000123091__ENSMUSG00000028557.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000054545__ENSG00000123091__ENSMUSG00000028557.CDS.aln.fa
ENSBTAG00000021980	ENSG00000123094	ENSMUSG00000030259	24.1452	73.7639	25.5266	66.4637	95.6284	17.3785	53.0448	22.8181	68.2867	81.1978	85.7143	85.7143	85.7143	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000021980__ENSG00000123094__ENSMUSG00000030259.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021980__ENSG00000123094__ENSMUSG00000030259.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021980__ENSG00000123094__ENSMUSG00000030259.CDS.aln.fa
ENSBTAG00000064544	ENSG00000123095	ENSMUSG00000030256	17.5299	64.3144	25.5433	75.5778	79.5201	49.8911	81.3237	54.514	41.3943	94.7712	78.406	87.8728	79.093	11.6031	99.614	alignment_seq_extracted/aln_fasta/ENSBTAG00000064544__ENSG00000123095__ENSMUSG00000030256.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000064544__ENSG00000123095__ENSMUSG00000030256.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000064544__ENSG00000123095__ENSMUSG00000030256.CDS.aln.fa
ENSBTAG00000000393	ENSG00000123096	ENSMUSG00000030255	17.6655	69.9261	19.692	72.844	92.9563	13.6827	46.4103	20.7203	77.147	79.3304	78.7796	85.0371	78.8799	7.5137	99.8634	alignment_seq_extracted/aln_fasta/ENSBTAG00000000393__ENSG00000123096__ENSMUSG00000030255.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000393__ENSG00000123096__ENSMUSG00000030255.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000393__ENSG00000123096__ENSMUSG00000030255.CDS.aln.fa
ENSBTAG00000015720	ENSG00000123124	ENSMUSG00000041058	19.7319	80.1561	26.7353	76.1627	80.0555	17.4667	81.1967	18.5379	78.9333	84.6667	89.4908	89.7807	89.5222	0.3611	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000015720__ENSG00000123124__ENSMUSG00000041058.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015720__ENSG00000123124__ENSMUSG00000041058.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000015720__ENSG00000123124__ENSMUSG00000041058.CDS.aln.fa
ENSBTAG00000011258	ENSG00000123130	ENSMUSG00000025287	5.2916	68.543	23.7455	92.397	69.3183	23.6559	41.7354	30.7134	51.0753	88.9785	84.0494	86.2233	84.7959	2.5926	99.1852	alignment_seq_extracted/aln_fasta/ENSBTAG00000011258__ENSG00000123130__ENSMUSG00000025287.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011258__ENSG00000123130__ENSMUSG00000025287.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000011258__ENSG00000123130__ENSMUSG00000025287.CDS.aln.fa
ENSBTAG00000006165	ENSG00000123131	ENSMUSG00000025289	38.9671	48.1313	44.9821	27.6995	93.8967	56.8254	73.6791	60.8117	22.5397	94.6032	80.892	85.6451	82.6585	5.767	98.1546	alignment_seq_extracted/aln_fasta/ENSBTAG00000006165__ENSG00000123131__ENSMUSG00000025289.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006165__ENSG00000123131__ENSMUSG00000025289.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006165__ENSG00000123131__ENSMUSG00000025289.CDS.aln.fa
ENSBTAG00000021820	ENSG00000123136	ENSMUSG00000005481	38.7346	63.1104	46.4573	43.8272	90.4321	39.2505	66.3086	41.4389	42.2091	95.2663	88.8889	88.8889	88.8889	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000021820__ENSG00000123136__ENSMUSG00000005481.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021820__ENSG00000123136__ENSMUSG00000005481.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021820__ENSG00000123136__ENSMUSG00000005481.CDS.aln.fa
ENSBTAG00000017037	ENSG00000123143	ENSMUSG00000004591	1.5125	62.7843	23.1618	97.5822	67.5261	16.9557	67.9784	18.5792	73.025	87.4759	64.2219	69.5547	67.5395	9.51	97.1675	alignment_seq_extracted/aln_fasta/ENSBTAG00000017037__ENSG00000123143__ENSMUSG00000004591.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000017037__ENSG00000123143__ENSMUSG00000004591.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000017037__ENSG00000123143__ENSMUSG00000004591.CDS.aln.fa
ENSBTAG00000021818	ENSG00000123146	ENSMUSG00000002885	46.9214	55.5814	49.9779	20.4883	98.0892	30.4167	62.4199	34.6795	51.6667	88.3333	69.7644	72.4278	71.4547	5.1933	99.1019	alignment_seq_extracted/aln_fasta/ENSBTAG00000021818__ENSG00000123146__ENSMUSG00000002885.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021818__ENSG00000123146__ENSMUSG00000002885.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000021818__ENSG00000123146__ENSMUSG00000002885.CDS.aln.fa
ENSBTAG00000006245	ENSG00000123154	ENSMUSG00000026917	5.9361	64.6162	29.8751	90.8279	69.8432	13.2948	44.0287	14.3402	72.9287	89.3064	54.2071	58.8959	57.2686	9.5793	97.3463	alignment_seq_extracted/aln_fasta/ENSBTAG00000006245__ENSG00000123154__ENSMUSG00000026917.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006245__ENSG00000123154__ENSMUSG00000026917.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000006245__ENSG00000123154__ENSMUSG00000026917.CDS.aln.fa
ENSBTAG00000000764	ENSG00000123159	ENSMUSG00000019433	48.3961	67.6684	50.3607	31.3808	96.9781	23.7923	52.0691	26.4069	56.1594	91.1836	89.2548	89.2548	89.2548	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000000764__ENSG00000123159__ENSMUSG00000019433.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000764__ENSG00000123159__ENSMUSG00000019433.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000764__ENSG00000123159__ENSMUSG00000019433.CDS.aln.fa
ENSBTAG00000018829	ENSG00000123178	ENSMUSG00000021930	19.3965	47.8464	24.9547	70.9937	86.2579	30.2564	55.597	31.5106	43.5897	96.1538	68.5312	84.9972	75.553	21.1005	93.5425	alignment_seq_extracted/aln_fasta/ENSBTAG00000018829__ENSG00000123178__ENSMUSG00000021930.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018829__ENSG00000123178__ENSMUSG00000021930.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018829__ENSG00000123178__ENSMUSG00000021930.CDS.aln.fa
ENSBTAG00000018410	ENSG00000123179	ENSMUSG00000021928	2.3241	65.5768	18.7089	96.4802	68.1772	17.094	30.5293	22.2186	63.2479	93.1624	65.1223	81.4815	70.5215	20.0772	93.3076	alignment_seq_extracted/aln_fasta/ENSBTAG00000018410__ENSG00000123179__ENSMUSG00000021928.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018410__ENSG00000123179__ENSMUSG00000021928.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018410__ENSG00000123179__ENSMUSG00000021928.CDS.aln.fa
ENSBTAG00000010353	ENSG00000123191	ENSMUSG00000006567	28.1236	46.8647	30.2973	45.9791	96.0321	17.8419	40.0839	23.7018	65.3846	85.4701	77.5742	80.9653	79.4424	5.2138	98.7129	alignment_seq_extracted/aln_fasta/ENSBTAG00000010353__ENSG00000123191__ENSMUSG00000006567.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010353__ENSG00000123191__ENSMUSG00000006567.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000010353__ENSG00000123191__ENSMUSG00000006567.CDS.aln.fa
ENSBTAG00000007067	ENSG00000123200	ENSMUSG00000022000	19.8919	68.4926	28.5842	72.6871	78.9655	58.9104	68.6059	61.7416	17.0822	97.6916	77.9328	83.4655	81.5609	8.4635	97.4516	alignment_seq_extracted/aln_fasta/ENSBTAG00000007067__ENSG00000123200__ENSMUSG00000022000.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007067__ENSG00000123200__ENSMUSG00000022000.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000007067__ENSG00000123200__ENSMUSG00000022000.CDS.aln.fa
ENSBTAG00000016903	ENSG00000123213	ENSMUSG00000021710	18.0114	66.1541	32.5126	75.17	75.5499	50.8287	65.2922	55.6188	25.4144	94.4751	87.9117	87.9117	87.9117	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000016903__ENSG00000123213__ENSMUSG00000021710.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016903__ENSG00000123213__ENSMUSG00000021710.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000016903__ENSG00000123213__ENSMUSG00000021710.CDS.aln.fa
ENSBTAG00000018131	ENSG00000123268	ENSMUSG00000023027	66.9577	75.4112	71.9805	16.2077	97.7166	26.7051	44.9477	36.2702	55.5235	86.5514	57.9442	88.6172	67.8887	34.7021	88.4863	alignment_seq_extracted/aln_fasta/ENSBTAG00000018131__ENSG00000123268__ENSMUSG00000023027.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018131__ENSG00000123268__ENSMUSG00000023027.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000018131__ENSG00000123268__ENSMUSG00000023027.CDS.aln.fa
ENSBTAG00000004660	ENSG00000123352	ENSMUSG00000051934	49.8814	71.083	57.8786	33.8867	90.7246	30.4691	69.7298	38.1158	59.4074	84.9383	85.3951	85.5515	85.446	0.2438	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000004660__ENSG00000123352__ENSMUSG00000051934.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000004660__ENSG00000123352__ENSMUSG00000051934.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000004660__ENSG00000123352__ENSMUSG00000051934.CDS.aln.fa
ENSBTAG00000020663	ENSG00000123353	ENSMUSG00000025353	21.4726	65.7525	26.6419	71.5025	82.9453	30.1688	63.8056	45.7758	62.0253	82.2785	91.847	91.847	91.847	0.0	100.0	alignment_seq_extracted/aln_fasta/ENSBTAG00000020663__ENSG00000123353__ENSMUSG00000025353.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020663__ENSG00000123353__ENSMUSG00000025353.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000020663__ENSG00000123353__ENSMUSG00000025353.CDS.aln.fa
ENSBTAG00000000507	ENSG00000123358	ENSMUSG00000023034	74.6414	79.6034	78.0781	9.4091	98.7378	10.6545	60.4651	11.9129	80.8219	84.0183	81.1992	87.0234	83.2796	6.8429	97.719	alignment_seq_extracted/aln_fasta/ENSBTAG00000000507__ENSG00000123358__ENSMUSG00000023034.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000507__ENSG00000123358__ENSMUSG00000023034.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000000507__ENSG00000123358__ENSMUSG00000023034.CDS.aln.fa
ENSBTAG00000004021	ENSG00000123374	ENSMUSG00000025358	27.1373	62.4355	29.6629	59.3464	95.1895	63.285	73.9239	66.6185	15.1369	95.4911	79.731	92.5307	83.9976	13.8329	95.389	alignment_seq_extracted/aln_fasta/ENSBTAG00000004021__ENSG00000123374__ENSMUSG00000025358.3UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000004021__ENSG00000123374__ENSMUSG00000025358.5UTR.aln.fa	alignment_seq_extracted/aln_fasta/ENSBTAG00000004021__ENSG00000123374__ENSMUSG00000025358.CDS.aln.fa
