transcript_id	gene_id	strand	model	cds_length	zone_length	n_transition_fragile_codons	n_transversion_fragile_codons	n_snv_fragile_codons	n_alt_stop_codons	transition_fragile_codon_density	transversion_fragile_codon_density	snv_fragile_codon_density	alt_stop_codon_density	transition_fraction_of_snv_fragile
ENSBTAT00000008631	ENSBTAG00000006570	-	full	912	661	14	45	59	20	0.02118003025718608	0.0680786686838124	0.08925869894099848	0.030257186081694403	0.23728813559322035
ENSBTAT00000138721	ENSBTAG00000075277	+	full	234	96	4	7	11	3	0.041666666666666664	0.07291666666666667	0.11458333333333333	0.03125	0.36363636363636365
ENSBTAT00000089534	ENSBTAG00000002795	+	full	4140	4002	75	463	538	206	0.018740629685157422	0.11569215392303848	0.1344327836081959	0.05147426286856572	0.13940520446096655
ENSBTAT00000078261	ENSBTAG00000017365	+	full	2394	1985	42	182	224	28	0.02115869017632242	0.09168765743073048	0.1128463476070529	0.014105793450881612	0.1875
ENSBTAT00000111922	ENSBTAG00000000459	+	full	1905	1678	43	87	130	22	0.02562574493444577	0.05184743742550656	0.07747318235995232	0.013110846245530394	0.33076923076923076
ENSBTAT00000068111	ENSBTAG00000003325	+	full	2583	1308	20	112	132	48	0.01529051987767584	0.0856269113149847	0.10091743119266056	0.03669724770642202	0.15151515151515152
ENSBTAT00000133729	ENSBTAG00000008416	+	full	1098	958	23	79	102	38	0.024008350730688934	0.0824634655532359	0.10647181628392484	0.03966597077244259	0.22549019607843138
ENSBTAT00000083684	ENSBTAG00000034005	+	full	1590	287	10	26	36	7	0.03484320557491289	0.09059233449477352	0.1254355400696864	0.024390243902439025	0.2777777777777778
ENSBTAT00000116322	ENSBTAG00000016726	+	full	4293	4180	119	471	590	202	0.028468899521531102	0.11267942583732057	0.14114832535885166	0.04832535885167464	0.2016949152542373
ENSBTAT00000151593	ENSBTAG00000006193	-	full	2049	1886	43	154	197	47	0.022799575821845174	0.0816542948038176	0.10445387062566278	0.024920466595970307	0.2182741116751269
ENSBTAT00000153382	ENSBTAG00000078893	-	full	582	338	7	16	23	7	0.020710059171597635	0.047337278106508875	0.06804733727810651	0.020710059171597635	0.30434782608695654
ENSBTAT00000005064	ENSBTAG00000003882	+	full	786	786	21	48	69	25	0.026717557251908396	0.061068702290076333	0.08778625954198473	0.031806615776081425	0.30434782608695654
ENSBTAT00000030816	ENSBTAG00000010832	-	full	552	39	1	0	1	1	0.02564102564102564	0.0	0.02564102564102564	0.02564102564102564	1.0
ENSBTAT00000090105	ENSBTAG00000007964	-	full	759	499	11	34	45	13	0.022044088176352707	0.06813627254509018	0.09018036072144289	0.026052104208416832	0.24444444444444444
ENSBTAT00000047754	ENSBTAG00000007961	+	full	1299	1299	31	112	143	43	0.02386451116243264	0.08622016936104696	0.1100846805234796	0.033102386451116246	0.21678321678321677
ENSBTAT00000097876	ENSBTAG00000007780	+	full	1188	1055	26	87	113	27	0.024644549763033177	0.08246445497630332	0.10710900473933649	0.025592417061611375	0.23008849557522124
ENSBTAT00000100770	ENSBTAG00000007777	-	full	1125	972	36	51	87	18	0.037037037037037035	0.05246913580246913	0.08950617283950617	0.018518518518518517	0.41379310344827586
ENSBTAT00000077945	ENSBTAG00000007776	-	full	3762	3528	68	290	358	98	0.01927437641723356	0.08219954648526077	0.10147392290249434	0.027777777777777776	0.18994413407821228
ENSBTAT00000130177	ENSBTAG00000009765	-	full	1950	1716	37	129	166	45	0.02156177156177156	0.07517482517482517	0.09673659673659674	0.026223776223776224	0.22289156626506024
ENSBTAT00000066273	ENSBTAG00000019193	-	full	4455	3796	81	341	422	141	0.021338250790305584	0.08983140147523709	0.11116965226554268	0.03714436248682824	0.19194312796208532
ENSBTAT00000083515	ENSBTAG00000003112	-	full	1752	1458	28	146	174	72	0.019204389574759947	0.10013717421124829	0.11934156378600823	0.04938271604938271	0.16091954022988506
ENSBTAT00000047319	ENSBTAG00000012142	+	full	1506	1353	22	163	185	66	0.016260162601626018	0.1204730229120473	0.1367331855136733	0.04878048780487805	0.11891891891891893
ENSBTAT00000079819	ENSBTAG00000005431	-	full	1101	892	22	89	111	19	0.02466367713004484	0.09977578475336323	0.12443946188340807	0.021300448430493273	0.1981981981981982
ENSBTAT00000017152	ENSBTAG00000012904	-	full	1977	1837	38	124	162	46	0.020685900925421885	0.06750136091453457	0.08818726183995645	0.025040827436037017	0.2345679012345679
ENSBTAT00000017150	ENSBTAG00000012902	-	full	741	641	15	44	59	23	0.0234009360374415	0.0686427457098284	0.09204368174726989	0.0358814352574103	0.2542372881355932
ENSBTAT00000013008	ENSBTAG00000009863	-	full	1239	332	3	36	39	9	0.009036144578313253	0.10843373493975904	0.11746987951807229	0.02710843373493976	0.07692307692307693
ENSBTAT00000055237	ENSBTAG00000039855	+	full	1125	964	28	67	95	27	0.029045643153526972	0.06950207468879668	0.09854771784232365	0.028008298755186723	0.29473684210526313
ENSBTAT00000121612	ENSBTAG00000001176	-	full	2151	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000076573	ENSBTAG00000019534	-	full	1356	1057	17	103	120	59	0.01608325449385052	0.09744560075685904	0.11352885525070956	0.05581835383159887	0.14166666666666666
ENSBTAT00000002784	ENSBTAG00000002147	-	full	1344	977	12	103	115	41	0.012282497441146366	0.10542476970317298	0.11770726714431934	0.04196519959058342	0.10434782608695652
ENSBTAT00000079665	ENSBTAG00000005436	+	full	1917	1314	27	132	159	59	0.02054794520547945	0.1004566210045662	0.12100456621004566	0.04490106544901065	0.16981132075471697
ENSBTAT00000109509	ENSBTAG00000006679	-	full	1587	1135	38	101	139	42	0.033480176211453744	0.08898678414096917	0.12246696035242291	0.03700440528634361	0.2733812949640288
ENSBTAT00000080373	ENSBTAG00000007624	+	full	3108	2937	69	279	348	84	0.02349336057201226	0.09499489274770173	0.118488253319714	0.028600612870275793	0.19827586206896552
ENSBTAT00000028661	ENSBTAG00000021506	-	full	567	344	5	10	15	11	0.014534883720930232	0.029069767441860465	0.0436046511627907	0.03197674418604651	0.3333333333333333
ENSBTAT00000046850	ENSBTAG00000015554	+	full	3288	3094	80	347	427	178	0.025856496444731737	0.11215255332902392	0.13800904977375567	0.057530704589528116	0.1873536299765808
ENSBTAT00000030754	ENSBTAG00000022681	+	full	1584	1387	27	131	158	54	0.01946647440519106	0.09444844989185291	0.11391492429704397	0.03893294881038212	0.17088607594936708
ENSBTAT00000112588	ENSBTAG00000009541	+	full	1527	1361	30	102	132	60	0.02204261572373255	0.07494489346069066	0.09698750918442321	0.0440852314474651	0.22727272727272727
ENSBTAT00000111682	ENSBTAG00000011081	-	full	1836	1725	36	164	200	73	0.020869565217391306	0.09507246376811594	0.11594202898550725	0.042318840579710144	0.18
ENSBTAT00000089979	ENSBTAG00000010360	+	full	3519	3209	55	190	245	56	0.017139295730757245	0.05920847616079775	0.076347771891555	0.017450919289498285	0.22448979591836735
ENSBTAT00000068164	ENSBTAG00000037972	-	full	1068	922	29	85	114	22	0.031453362255965296	0.09219088937093275	0.12364425162689804	0.02386117136659436	0.2543859649122807
ENSBTAT00000087570	ENSBTAG00000011287	-	full	2736	1644	32	141	173	37	0.019464720194647202	0.08576642335766424	0.10523114355231143	0.022506082725060828	0.18497109826589594
ENSBTAT00000063448	ENSBTAG00000021911	-	full	4329	4132	89	301	390	103	0.021539206195546952	0.07284607938044531	0.09438528557599225	0.024927395934172314	0.2282051282051282
ENSBTAT00000108699	ENSBTAG00000014418	+	full	696	229	5	16	21	5	0.021834061135371178	0.06986899563318777	0.09170305676855896	0.021834061135371178	0.23809523809523808
ENSBTAT00000094967	ENSBTAG00000022656	-	full	906	169	3	16	19	3	0.01775147928994083	0.09467455621301775	0.11242603550295859	0.01775147928994083	0.15789473684210525
ENSBTAT00000028958	ENSBTAG00000021724	+	full	1080	884	16	74	90	38	0.01809954751131222	0.083710407239819	0.10180995475113122	0.042986425339366516	0.17777777777777778
ENSBTAT00000108354	ENSBTAG00000019989	-	full	1986	1478	31	150	181	64	0.02097428958051421	0.10148849797023005	0.12246278755074425	0.04330175913396482	0.1712707182320442
ENSBTAT00000022100	ENSBTAG00000016615	-	full	1014	787	17	54	71	21	0.021601016518424398	0.06861499364675985	0.09021601016518424	0.026683608640406607	0.23943661971830985
ENSBTAT00000029348	ENSBTAG00000022004	-	full	7902	7664	98	580	678	170	0.01278705636743215	0.075678496868476	0.08846555323590814	0.022181628392484342	0.14454277286135694
ENSBTAT00000061439	ENSBTAG00000021164	-	full	2529	2485	84	273	357	125	0.03380281690140845	0.10985915492957747	0.14366197183098592	0.05030181086519115	0.23529411764705882
ENSBTAT00000148615	ENSBTAG00000018433	+	full	1968	1786	45	155	200	62	0.025195968645016796	0.08678611422172453	0.11198208286674133	0.03471444568868981	0.225
ENSBTAT00000094359	ENSBTAG00000016069	+	full	555	406	11	31	42	15	0.027093596059113302	0.07635467980295567	0.10344827586206896	0.03694581280788178	0.2619047619047619
ENSBTAT00000020675	ENSBTAG00000015563	-	full	1830	1337	24	97	121	28	0.01795063575168287	0.07255048616305161	0.09050112191473449	0.020942408376963352	0.19834710743801653
ENSBTAT00000008971	ENSBTAG00000006824	-	full	2127	1930	47	182	229	92	0.024352331606217616	0.09430051813471503	0.11865284974093264	0.04766839378238342	0.2052401746724891
ENSBTAT00000134992	ENSBTAG00000059979	+	full	2286	2123	47	174	221	55	0.022138483278379653	0.08195949128591616	0.10409797456429581	0.025906735751295335	0.21266968325791855
ENSBTAT00000068976	ENSBTAG00000014091	+	full	1758	1355	42	111	153	49	0.03099630996309963	0.08191881918819188	0.11291512915129151	0.03616236162361624	0.27450980392156865
ENSBTAT00000132095	ENSBTAG00000019748	+	full	5181	4598	83	472	555	241	0.018051326663766853	0.10265332753371031	0.12070465419747717	0.052414093083949544	0.14954954954954955
ENSBTAT00000126803	ENSBTAG00000019746	-	full	2931	2794	102	310	412	146	0.03650680028632784	0.11095204008589836	0.1474588403722262	0.052254831782390834	0.24757281553398058
ENSBTAT00000026930	ENSBTAG00000020221	+	full	1143	634	17	50	67	14	0.026813880126182965	0.07886435331230283	0.1056782334384858	0.022082018927444796	0.2537313432835821
ENSBTAT00000045935	ENSBTAG00000032374	+	full	279	234	7	25	32	7	0.029914529914529916	0.10683760683760683	0.13675213675213677	0.029914529914529916	0.21875
ENSBTAT00000066652	ENSBTAG00000011180	+	full	2016	1875	60	166	226	63	0.032	0.08853333333333334	0.12053333333333334	0.0336	0.26548672566371684
ENSBTAT00000013227	ENSBTAG00000010027	+	full	1869	1400	44	81	125	15	0.03142857142857143	0.05785714285714286	0.08928571428571429	0.010714285714285714	0.352
ENSBTAT00000125145	ENSBTAG00000003758	+	full	1791	1565	25	105	130	27	0.01597444089456869	0.0670926517571885	0.08306709265175719	0.017252396166134186	0.19230769230769232
ENSBTAT00000078659	ENSBTAG00000008719	-	full	2064	1855	36	157	193	45	0.01940700808625337	0.08463611859838274	0.10404312668463613	0.02425876010781671	0.18652849740932642
ENSBTAT00000143394	ENSBTAG00000011345	+	full	2598	2407	56	230	286	105	0.023265475695886995	0.09555463232239302	0.11882010801828001	0.043622766929788115	0.1958041958041958
ENSBTAT00000006234	ENSBTAG00000004749	+	full	2385	2242	49	216	265	95	0.021855486173059768	0.09634255129348795	0.11819803746654772	0.0423728813559322	0.18490566037735848
ENSBTAT00000120455	ENSBTAG00000014550	+	full	1632	1391	17	94	111	51	0.012221423436376708	0.06757728253055356	0.07979870596693027	0.03666427030913012	0.15315315315315314
ENSBTAT00000019665	ENSBTAG00000014784	+	full	1608	1365	33	78	111	24	0.024175824175824177	0.05714285714285714	0.08131868131868132	0.017582417582417582	0.2972972972972973
ENSBTAT00000019661	ENSBTAG00000014779	-	full	4527	3866	70	268	338	75	0.01810657009829281	0.0693222969477496	0.08742886704604243	0.01939989653388515	0.20710059171597633
ENSBTAT00000064109	ENSBTAG00000045817	+	full	2190	2006	31	144	175	53	0.015453639082751745	0.07178464606181456	0.0872382851445663	0.02642073778664008	0.17714285714285713
ENSBTAT00000028914	ENSBTAG00000021695	-	full	1572	655	14	32	46	12	0.021374045801526718	0.04885496183206107	0.07022900763358779	0.0183206106870229	0.30434782608695654
ENSBTAT00000003855	ENSBTAG00000002960	+	full	942	862	9	65	74	31	0.010440835266821345	0.07540603248259861	0.08584686774941995	0.03596287703016241	0.12162162162162163
ENSBTAT00000080231	ENSBTAG00000002962	-	full	1386	1191	30	80	110	28	0.02518891687657431	0.06717044500419815	0.09235936188077246	0.023509655751469353	0.2727272727272727
ENSBTAT00000118781	ENSBTAG00000054131	+	full	1200	1097	32	82	114	19	0.02917046490428441	0.07474931631722881	0.10391978122151321	0.01731996353691887	0.2807017543859649
ENSBTAT00000005380	ENSBTAG00000004118	-	full	2259	2048	47	146	193	61	0.02294921875	0.0712890625	0.09423828125	0.02978515625	0.24352331606217617
ENSBTAT00000076786	ENSBTAG00000001471	+	full	1449	961	21	55	76	20	0.021852237252861603	0.05723204994797086	0.07908428720083246	0.02081165452653486	0.27631578947368424
ENSBTAT00000029212	ENSBTAG00000021912	+	full	1260	1260	19	86	105	10	0.01507936507936508	0.06825396825396825	0.08333333333333333	0.007936507936507936	0.18095238095238095
ENSBTAT00000024787	ENSBTAG00000032304	-	full	1278	1063	27	74	101	36	0.02539981185324553	0.06961429915333961	0.09501411100658513	0.03386641580432737	0.26732673267326734
ENSBTAT00000055077	ENSBTAG00000053854	-	full	837	604	15	24	39	10	0.024834437086092714	0.039735099337748346	0.06456953642384106	0.016556291390728478	0.38461538461538464
ENSBTAT00000024782	ENSBTAG00000037377	+	full	633	633	15	33	48	9	0.023696682464454975	0.052132701421800945	0.07582938388625593	0.014218009478672985	0.3125
ENSBTAT00000146443	ENSBTAG00000018622	+	full	1212	1164	18	63	81	22	0.015463917525773196	0.05412371134020619	0.06958762886597938	0.018900343642611683	0.2222222222222222
ENSBTAT00000147705	ENSBTAG00000000671	-	full	1548	1328	31	111	142	25	0.023343373493975902	0.08358433734939759	0.10692771084337349	0.01882530120481928	0.21830985915492956
ENSBTAT00000073688	ENSBTAG00000000670	+	full	1440	1296	40	94	134	21	0.030864197530864196	0.07253086419753087	0.10339506172839506	0.016203703703703703	0.29850746268656714
ENSBTAT00000049255	ENSBTAG00000034796	-	full	942	599	7	42	49	15	0.011686143572621035	0.07011686143572621	0.08180300500834725	0.025041736227045076	0.14285714285714285
ENSBTAT00000045730	ENSBTAG00000032253	-	full	4407	3362	80	269	349	100	0.02379535990481856	0.08001189767995241	0.10380725758477097	0.0297441998810232	0.22922636103151864
ENSBTAT00000094366	ENSBTAG00000006500	-	full	2685	0	0	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000117261	ENSBTAG00000060215	-	full	654	419	7	40	47	6	0.016706443914081145	0.0954653937947494	0.11217183770883055	0.014319809069212411	0.14893617021276595
ENSBTAT00000021983	ENSBTAG00000016532	-	full	1155	952	22	69	91	20	0.023109243697478993	0.07247899159663866	0.09558823529411764	0.02100840336134454	0.24175824175824176
ENSBTAT00000030652	ENSBTAG00000022622	+	full	765	191	9	14	23	1	0.04712041884816754	0.07329842931937172	0.12041884816753927	0.005235602094240838	0.391304347826087
ENSBTAT00000003411	ENSBTAG00000058435	+	full	1017	901	20	38	58	14	0.022197558268590455	0.042175360710321866	0.06437291897891231	0.01553829078801332	0.3448275862068966
ENSBTAT00000025505	ENSBTAG00000019163	-	full	669	115	1	4	5	0	0.008695652173913044	0.034782608695652174	0.043478260869565216	0.0	0.2
ENSBTAT00000073228	ENSBTAG00000020963	+	full	1023	826	16	54	70	18	0.01937046004842615	0.06537530266343826	0.0847457627118644	0.021791767554479417	0.22857142857142856
ENSBTAT00000000612	ENSBTAG00000058889	+	full	405	277	7	15	22	7	0.02527075812274368	0.05415162454873646	0.07942238267148015	0.02527075812274368	0.3181818181818182
ENSBTAT00000127623	ENSBTAG00000052388	+	full	1395	1069	34	41	75	9	0.031805425631431246	0.03835360149672591	0.07015902712815715	0.00841908325537886	0.4533333333333333
ENSBTAT00000000607	ENSBTAG00000000480	+	full	1335	1204	19	78	97	13	0.015780730897009966	0.06478405315614617	0.08056478405315615	0.01079734219269103	0.1958762886597938
ENSBTAT00000013382	ENSBTAG00000010138	-	full	2262	1810	36	108	144	30	0.019889502762430938	0.05966850828729282	0.07955801104972375	0.016574585635359115	0.25
ENSBTAT00000027511	ENSBTAG00000020645	-	full	1311	1284	21	93	114	26	0.016355140186915886	0.07242990654205607	0.08878504672897196	0.020249221183800622	0.18421052631578946
ENSBTAT00000102667	ENSBTAG00000008509	-	full	1632	1477	24	84	108	15	0.016249153689911984	0.05687203791469194	0.07312119160460392	0.010155721056194989	0.2222222222222222
ENSBTAT00000024362	ENSBTAG00000018307	-	full	2379	1897	42	117	159	31	0.02214022140221402	0.06167633104902478	0.0838165524512388	0.016341591987348445	0.2641509433962264
ENSBTAT00000117476	ENSBTAG00000006330	-	full	2454	2278	66	209	275	84	0.02897278314310799	0.09174714661984197	0.12071992976294996	0.03687445127304653	0.24
ENSBTAT00000008300	ENSBTAG00000006328	-	full	3363	3187	83	316	399	108	0.026043300909946658	0.09915280828365233	0.125196109193599	0.033887668653906494	0.20802005012531327
ENSBTAT00000026711	ENSBTAG00000020047	+	full	1668	1477	33	90	123	26	0.02234258632362898	0.06093432633716994	0.08327691266079891	0.017603249830737983	0.2682926829268293
ENSBTAT00000006411	ENSBTAG00000004877	+	full	1557	1378	35	124	159	42	0.02539912917271408	0.0899854862119013	0.11538461538461539	0.030478955007256895	0.22012578616352202
ENSBTAT00000016365	ENSBTAG00000012335	+	full	3006	2844	69	176	245	70	0.024261603375527425	0.06188466947960619	0.08614627285513361	0.02461322081575246	0.2816326530612245
ENSBTAT00000147800	ENSBTAG00000070606	+	full	831	247	6	17	23	7	0.024291497975708502	0.06882591093117409	0.0931174089068826	0.02834008097165992	0.2608695652173913
ENSBTAT00000135353	ENSBTAG00000032026	+	full	768	686	11	43	54	19	0.016034985422740525	0.06268221574344024	0.07871720116618076	0.027696793002915453	0.2037037037037037
ENSBTAT00000045376	ENSBTAG00000011588	-	full	3942	3771	75	237	312	81	0.01988862370723946	0.06284805091487669	0.08273667462211615	0.021479713603818614	0.2403846153846154
ENSBTAT00000078428	ENSBTAG00000011580	-	full	3366	913	17	67	84	18	0.018619934282584884	0.07338444687842278	0.09200438116100766	0.019715224534501644	0.20238095238095238
ENSBTAT00000103166	ENSBTAG00000000387	+	full	642	550	19	35	54	12	0.034545454545454546	0.06363636363636363	0.09818181818181818	0.02181818181818182	0.35185185185185186
ENSBTAT00000030664	ENSBTAG00000022632	-	full	399	306	10	12	22	7	0.032679738562091505	0.0392156862745098	0.0718954248366013	0.02287581699346405	0.45454545454545453
ENSBTAT00000005600	ENSBTAG00000004279	+	full	582	358	5	33	38	13	0.013966480446927373	0.09217877094972067	0.10614525139664804	0.036312849162011177	0.13157894736842105
ENSBTAT00000015787	ENSBTAG00000011899	+	full	2892	2683	58	238	296	94	0.02161759224748416	0.0887066716362281	0.11032426388371226	0.035035408125232946	0.19594594594594594
ENSBTAT00000001298	ENSBTAG00000000981	-	full	1086	839	18	42	60	13	0.021454112038140644	0.050059594755661505	0.07151370679380215	0.015494636471990465	0.3
ENSBTAT00000018512	ENSBTAG00000013932	+	full	1359	0	0	0	0	0	NA	NA	NA	NA	NA
