transcript_id	gene_id	strand	n_exons	n_5UTR_junctions	n_CDS_junctions	n_3UTR_junctions	stop_dist_closest_upstream	stop_dist_closest_downstream	stop_dist_last_downstream	start_dist_closest_upstream	start_dist_closest_downstream
ENSBTAT00000016172	ENSBTAG00000012191	+	23	0	22	0	66	NA	NA	NA	131
ENSBTAT00000001266	ENSBTAG00000000957	+	3	0	2	0	1339	NA	NA	NA	770
ENSBTAT00000103659	ENSBTAG00000047706	+	2	0	1	0	670	NA	NA	NA	331
ENSBTAT00000085801	ENSBTAG00000003081	-	8	0	7	0	32	NA	NA	NA	24
ENSBTAT00000068532	ENSBTAG00000008886	+	5	1	3	0	195	NA	NA	80	364
ENSBTAT00000077022	ENSBTAG00000010002	-	10	0	9	0	308	NA	NA	NA	88
ENSBTAT00000021099	ENSBTAG00000015874	-	7	1	5	0	223	NA	NA	10	59
ENSBTAT00000105119	ENSBTAG00000018863	+	14	1	12	0	159	NA	NA	58	180
ENSBTAT00000138830	ENSBTAG00000078062	-	14	0	13	0	113	NA	NA	NA	193
ENSBTAT00000104086	ENSBTAG00000004344	-	21	0	20	0	140	NA	NA	NA	181
ENSBTAT00000017580	ENSBTAG00000013208	+	5	0	4	0	157	NA	NA	NA	32
ENSBTAT00000017582	ENSBTAG00000013211	-	4	0	3	0	130	NA	NA	NA	1036
ENSBTAT00000085525	ENSBTAG00000010351	+	21	0	20	0	80	NA	NA	NA	360
ENSBTAT00000134871	ENSBTAG00000018453	+	4	0	3	0	0	NA	NA	NA	267
ENSBTAT00000074205	ENSBTAG00000017183	-	8	0	7	0	189	NA	NA	NA	93
ENSBTAT00000132527	ENSBTAG00000016486	-	15	0	14	0	61	NA	NA	NA	24
ENSBTAT00000011445	ENSBTAG00000008682	+	5	1	3	0	171	NA	NA	8	444
ENSBTAT00000014960	ENSBTAG00000011257	+	14	0	13	0	89	NA	NA	NA	78
ENSBTAT00000070205	ENSBTAG00000007236	-	42	2	39	0	25	NA	NA	22	96
ENSBTAT00000109706	ENSBTAG00000039682	+	15	1	13	0	294	NA	NA	149	2094
ENSBTAT00000002553	ENSBTAG00000001966	-	6	0	5	0	188	NA	NA	NA	55
ENSBTAT00000095174	ENSBTAG00000010085	-	12	1	10	0	199	NA	NA	15	376
ENSBTAT00000013675	ENSBTAG00000010355	-	11	0	10	0	80	NA	NA	NA	125
ENSBTAT00000024009	ENSBTAG00000018036	+	8	1	5	1	128	1056	1056	93	117
ENSBTAT00000064000	ENSBTAG00000044194	-	12	0	11	0	40	NA	NA	NA	127
ENSBTAT00000101519	ENSBTAG00000009191	-	10	0	9	0	39	NA	NA	NA	138
ENSBTAT00000083937	ENSBTAG00000015541	+	14	0	13	0	120	NA	NA	NA	214
ENSBTAT00000012816	ENSBTAG00000020084	+	12	0	11	0	158	NA	NA	NA	208
ENSBTAT00000122691	ENSBTAG00000015913	-	3	0	2	0	69	NA	NA	NA	2998
ENSBTAT00000128111	ENSBTAG00000010606	-	2	1	0	0	882	NA	NA	28	NA
ENSBTAT00000001917	ENSBTAG00000001463	+	27	0	26	0	86	NA	NA	NA	673
ENSBTAT00000061049	ENSBTAG00000044208	-	4	0	3	0	385	NA	NA	NA	433
ENSBTAT00000018052	ENSBTAG00000013579	-	6	0	5	0	25	NA	NA	NA	103
ENSBTAT00000146882	ENSBTAG00000071575	+	5	0	4	0	116	NA	NA	NA	16
ENSBTAT00000127426	ENSBTAG00000033727	+	8	1	6	0	131	NA	NA	56	939
ENSBTAT00000110128	ENSBTAG00000012691	-	9	1	7	0	330	NA	NA	4	160
ENSBTAT00000005462	ENSBTAG00000004173	+	8	0	7	0	167	NA	NA	NA	88
ENSBTAT00000094683	ENSBTAG00000009245	-	7	0	6	0	147	NA	NA	NA	102
ENSBTAT00000117676	ENSBTAG00000021592	+	35	1	33	0	119	NA	NA	177	3
ENSBTAT00000007176	ENSBTAG00000005454	-	6	1	4	0	224	NA	NA	273	81
ENSBTAT00000047639	ENSBTAG00000033504	+	10	0	9	0	194	NA	NA	NA	15
ENSBTAT00000020547	ENSBTAG00000015463	-	8	0	7	0	104	NA	NA	NA	647
ENSBTAT00000021827	ENSBTAG00000016411	-	6	0	5	0	114	NA	NA	NA	25
ENSBTAT00000087622	ENSBTAG00000017831	+	12	0	11	0	197	NA	NA	NA	27
ENSBTAT00000039838	ENSBTAG00000027665	-	4	0	3	0	729	NA	NA	NA	154
ENSBTAT00000015513	ENSBTAG00000011684	-	6	0	5	0	218	NA	NA	NA	377
ENSBTAT00000124601	ENSBTAG00000027654	+	3	0	2	0	352	NA	NA	NA	145
ENSBTAT00000112007	ENSBTAG00000000978	+	15	0	13	1	224	618	618	NA	191
ENSBTAT00000002113	ENSBTAG00000001612	-	4	0	3	0	170	NA	NA	NA	46
ENSBTAT00000088807	ENSBTAG00000013145	+	17	1	15	0	150	NA	NA	8	220
ENSBTAT00000039797	ENSBTAG00000027635	-	7	0	6	0	163	NA	NA	NA	71
ENSBTAT00000120562	ENSBTAG00000001529	-	24	1	22	0	241	NA	NA	44	678
ENSBTAT00000047384	ENSBTAG00000015444	+	10	1	8	0	56	NA	NA	34	47
ENSBTAT00000020550	ENSBTAG00000015457	-	17	0	16	0	176	NA	NA	NA	91
ENSBTAT00000070399	ENSBTAG00000004238	+	13	0	12	0	68	NA	NA	NA	161
ENSBTAT00000078362	ENSBTAG00000003509	+	14	3	10	0	362	NA	NA	23	141
ENSBTAT00000004567	ENSBTAG00000003516	-	4	0	3	0	213	NA	NA	NA	227
ENSBTAT00000140986	ENSBTAG00000017455	+	22	0	21	0	99	NA	NA	NA	178
ENSBTAT00000039787	ENSBTAG00000027625	-	3	0	2	0	250	NA	NA	NA	526
ENSBTAT00000039788	ENSBTAG00000027626	+	6	1	3	1	47	16	16	22	111
ENSBTAT00000005242	ENSBTAG00000004015	-	16	0	15	0	2650	NA	NA	NA	600
ENSBTAT00000001640	ENSBTAG00000001243	+	9	0	8	0	100	NA	NA	NA	103
ENSBTAT00000092963	ENSBTAG00000001244	-	14	0	13	0	158	NA	NA	NA	259
ENSBTAT00000151282	ENSBTAG00000007599	+	21	1	19	0	459	NA	NA	18	105
ENSBTAT00000085531	ENSBTAG00000000225	+	13	0	12	0	94	NA	NA	NA	389
ENSBTAT00000018691	ENSBTAG00000014068	+	10	1	8	0	59	NA	NA	300	67
ENSBTAT00000019790	ENSBTAG00000014861	-	11	1	9	0	164	NA	NA	263	289
ENSBTAT00000010035	ENSBTAG00000007629	-	3	0	2	0	374	NA	NA	NA	71
ENSBTAT00000047188	ENSBTAG00000007630	-	7	0	6	0	269	NA	NA	NA	32
ENSBTAT00000104999	ENSBTAG00000003201	+	10	0	9	0	122	NA	NA	NA	188
ENSBTAT00000004757	ENSBTAG00000003649	+	3	1	1	0	770	NA	NA	155	282
ENSBTAT00000079230	ENSBTAG00000033182	+	17	0	16	0	393	NA	NA	NA	196
ENSBTAT00000107483	ENSBTAG00000025003	-	18	0	17	0	156	NA	NA	NA	129
ENSBTAT00000001572	ENSBTAG00000001186	-	11	2	8	0	92	NA	NA	26	181
ENSBTAT00000130902	ENSBTAG00000033137	+	16	0	15	0	215	NA	NA	NA	306
ENSBTAT00000004933	ENSBTAG00000003793	+	12	0	11	0	175	NA	NA	NA	140
ENSBTAT00000115785	ENSBTAG00000004593	+	36	0	35	0	164	NA	NA	NA	66
ENSBTAT00000131392	ENSBTAG00000011518	-	8	0	7	0	196	NA	NA	NA	178
ENSBTAT00000087040	ENSBTAG00000017802	+	7	0	6	0	241	NA	NA	NA	328
ENSBTAT00000127335	ENSBTAG00000018024	-	7	0	6	0	196	NA	NA	NA	304
ENSBTAT00000020729	ENSBTAG00000033080	-	4	1	2	0	305	NA	NA	11	172
ENSBTAT00000078457	ENSBTAG00000006680	+	4	0	3	0	242	NA	NA	NA	139
ENSBTAT00000124213	ENSBTAG00000055252	-	7	1	5	0	97	NA	NA	33	152
ENSBTAT00000107779	ENSBTAG00000047930	-	7	2	4	0	97	NA	NA	8	176
ENSBTAT00000149797	ENSBTAG00000018857	+	8	0	6	1	115	19	19	NA	67
ENSBTAT00000122044	ENSBTAG00000000079	-	3	0	2	0	176	NA	NA	NA	424
ENSBTAT00000132956	ENSBTAG00000017053	-	8	0	7	0	658	NA	NA	NA	484
ENSBTAT00000131456	ENSBTAG00000034225	-	5	0	4	0	797	NA	NA	NA	45
ENSBTAT00000013435	ENSBTAG00000010180	+	10	1	8	0	197	NA	NA	8	126
ENSBTAT00000078875	ENSBTAG00000004870	+	16	0	15	0	155	NA	NA	NA	126
ENSBTAT00000084182	ENSBTAG00000027205	-	7	0	6	0	64	NA	NA	NA	334
ENSBTAT00000066521	ENSBTAG00000010773	+	16	0	15	0	43	NA	NA	NA	78
ENSBTAT00000008028	ENSBTAG00000006111	-	1	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000066920	ENSBTAG00000053296	-	5	0	4	0	64	NA	NA	NA	873
ENSBTAT00000065270	ENSBTAG00000047434	+	6	0	5	0	377	NA	NA	NA	16
ENSBTAT00000066793	ENSBTAG00000000942	-	22	0	21	0	146	NA	NA	NA	1477
ENSBTAT00000127132	ENSBTAG00000004515	+	4	0	3	0	259	NA	NA	NA	355
ENSBTAT00000152476	ENSBTAG00000074160	+	4	1	1	1	95	4252	4252	16	144
ENSBTAT00000063370	ENSBTAG00000046841	-	2	0	1	0	715	NA	NA	NA	1051
ENSBTAT00000000733	ENSBTAG00000000562	-	5	0	4	0	44	NA	NA	NA	121
ENSBTAT00000075576	ENSBTAG00000000222	-	24	1	22	0	127	NA	NA	49	6
ENSBTAT00000143621	ENSBTAG00000073074	+	4	1	2	0	761	NA	NA	23	70
ENSBTAT00000099797	ENSBTAG00000013750	-	13	0	11	1	137	31	31	NA	214
ENSBTAT00000001096	ENSBTAG00000000830	+	7	0	6	0	114	NA	NA	NA	369
ENSBTAT00000076423	ENSBTAG00000013544	+	11	1	9	0	161	NA	NA	103	42
ENSBTAT00000061542	ENSBTAG00000044100	-	45	1	43	0	88	NA	NA	19	142
ENSBTAT00000080747	ENSBTAG00000012251	+	33	0	32	0	86	NA	NA	NA	34
ENSBTAT00000103841	ENSBTAG00000038178	+	7	2	4	0	1053	NA	NA	98	15
ENSBTAT00000025240	ENSBTAG00000013592	+	5	1	3	0	1498	NA	NA	125	21
ENSBTAT00000006810	ENSBTAG00000005165	+	9	1	7	0	292	NA	NA	170	760
ENSBTAT00000109928	ENSBTAG00000008853	-	3	2	0	0	1294	NA	NA	50	NA
ENSBTAT00000079722	ENSBTAG00000010694	+	21	0	20	0	130	NA	NA	NA	496
ENSBTAT00000113580	ENSBTAG00000017540	-	14	0	13	0	123	NA	NA	NA	62
ENSBTAT00000026369	ENSBTAG00000019792	-	6	1	4	0	187	NA	NA	37	196
ENSBTAT00000004143	ENSBTAG00000003189	-	9	0	8	0	194	NA	NA	NA	312
ENSBTAT00000133493	ENSBTAG00000019052	-	43	0	42	0	68	NA	NA	NA	114
ENSBTAT00000126098	ENSBTAG00000010109	+	9	1	7	0	9	NA	NA	25	37
ENSBTAT00000025506	ENSBTAG00000019164	-	10	1	8	0	169	NA	NA	10	192
ENSBTAT00000071700	ENSBTAG00000014020	-	13	1	11	0	505	NA	NA	114	93
ENSBTAT00000064438	ENSBTAG00000045717	+	1	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000105854	ENSBTAG00000012476	+	4	0	3	0	710	NA	NA	NA	114
ENSBTAT00000074105	ENSBTAG00000019755	+	8	0	7	0	56	NA	NA	NA	32
ENSBTAT00000113426	ENSBTAG00000010932	-	7	1	5	0	94	NA	NA	27	78
ENSBTAT00000018630	ENSBTAG00000014023	+	10	0	9	0	328	NA	NA	NA	204
ENSBTAT00000069473	ENSBTAG00000014029	-	26	1	24	0	208	NA	NA	79	226
ENSBTAT00000075651	ENSBTAG00000014316	+	10	0	9	0	76	NA	NA	NA	4
ENSBTAT00000136280	ENSBTAG00000002614	-	19	0	18	0	86	NA	NA	NA	307
ENSBTAT00000129969	ENSBTAG00000002620	-	20	0	19	0	212	NA	NA	NA	74
ENSBTAT00000031344	ENSBTAG00000023054	-	9	0	8	0	156	NA	NA	NA	124
ENSBTAT00000053074	ENSBTAG00000033457	+	25	1	23	0	59	NA	NA	51	73
ENSBTAT00000088912	ENSBTAG00000019028	+	4	0	3	0	147	NA	NA	NA	310
ENSBTAT00000022002	ENSBTAG00000033413	+	15	0	14	0	278	NA	NA	NA	87
ENSBTAT00000019351	ENSBTAG00000014558	+	15	0	14	0	260	NA	NA	NA	87
ENSBTAT00000019353	ENSBTAG00000014561	+	7	0	6	0	875	NA	NA	NA	426
ENSBTAT00000095900	ENSBTAG00000016882	+	9	0	8	0	113	NA	NA	NA	66
ENSBTAT00000078825	ENSBTAG00000012380	+	18	0	17	0	144	NA	NA	NA	297
ENSBTAT00000066626	ENSBTAG00000000224	+	9	0	8	0	149	NA	NA	NA	96
ENSBTAT00000093008	ENSBTAG00000038845	-	5	0	4	0	217	NA	NA	NA	393
ENSBTAT00000022422	ENSBTAG00000016858	-	7	1	5	0	116	NA	NA	16	58
ENSBTAT00000115111	ENSBTAG00000005666	-	6	1	4	0	154	NA	NA	63	82
ENSBTAT00000151803	ENSBTAG00000077357	+	3	0	2	0	31	NA	NA	NA	145
ENSBTAT00000080165	ENSBTAG00000008583	+	22	3	18	0	179	NA	NA	29	185
ENSBTAT00000080801	ENSBTAG00000009984	+	16	1	14	0	140	NA	NA	35	27
ENSBTAT00000103302	ENSBTAG00000014270	+	17	0	16	0	165	NA	NA	NA	108
ENSBTAT00000131530	ENSBTAG00000046357	+	6	0	5	0	651	NA	NA	NA	187
ENSBTAT00000047021	ENSBTAG00000021499	-	14	0	13	0	440	NA	NA	NA	40
ENSBTAT00000014629	ENSBTAG00000011014	+	4	2	1	0	1299	NA	NA	82	140
ENSBTAT00000147239	ENSBTAG00000000162	+	6	2	3	0	115	NA	NA	27	142
ENSBTAT00000000187	ENSBTAG00000000163	+	3	1	1	0	493	NA	NA	60	196
ENSBTAT00000129096	ENSBTAG00000013651	-	10	0	9	0	133	NA	NA	NA	133
ENSBTAT00000121412	ENSBTAG00000005807	-	13	1	11	0	160	NA	NA	1	161
ENSBTAT00000113194	ENSBTAG00000003876	+	8	0	7	0	77	NA	NA	NA	150
ENSBTAT00000056188	ENSBTAG00000032996	-	15	1	13	0	70	NA	NA	32	76
ENSBTAT00000000407	ENSBTAG00000000313	+	9	1	7	0	200	NA	NA	9	83
ENSBTAT00000129724	ENSBTAG00000019130	+	13	0	12	0	152	NA	NA	NA	47
ENSBTAT00000071971	ENSBTAG00000000949	-	5	0	4	0	119	NA	NA	NA	180
ENSBTAT00000001255	ENSBTAG00000000950	-	3	0	2	0	133	NA	NA	NA	13
ENSBTAT00000078181	ENSBTAG00000020218	-	14	0	13	0	122	NA	NA	NA	167
ENSBTAT00000081126	ENSBTAG00000019525	-	15	0	14	0	178	NA	NA	NA	85
ENSBTAT00000084817	ENSBTAG00000011108	-	22	0	21	0	559	NA	NA	NA	147
ENSBTAT00000003616	ENSBTAG00000002791	+	24	1	22	0	140	NA	NA	28	172
ENSBTAT00000128040	ENSBTAG00000002792	+	3	0	2	0	147	NA	NA	NA	708
ENSBTAT00000016807	ENSBTAG00000012657	+	26	0	25	0	203	NA	NA	NA	208
ENSBTAT00000071649	ENSBTAG00000012667	-	23	0	21	1	232	13	13	NA	65
ENSBTAT00000007806	ENSBTAG00000005947	+	11	1	9	0	176	NA	NA	31	57
ENSBTAT00000141929	ENSBTAG00000021879	+	23	0	22	0	146	NA	NA	NA	168
ENSBTAT00000029169	ENSBTAG00000021883	-	9	1	7	0	100	NA	NA	3	273
ENSBTAT00000086015	ENSBTAG00000002920	+	18	2	15	0	2515	NA	NA	255	621
ENSBTAT00000011368	ENSBTAG00000008619	+	6	0	5	0	304	NA	NA	NA	174
ENSBTAT00000098979	ENSBTAG00000012975	+	11	2	8	0	91	NA	NA	24	31
ENSBTAT00000017255	ENSBTAG00000012977	-	7	0	6	0	152	NA	NA	NA	94
ENSBTAT00000019284	ENSBTAG00000014506	-	3	0	2	0	1337	NA	NA	NA	300
ENSBTAT00000078452	ENSBTAG00000013187	-	33	0	32	0	103	NA	NA	NA	6
ENSBTAT00000122265	ENSBTAG00000013259	-	32	0	31	0	148	NA	NA	NA	44
ENSBTAT00000124471	ENSBTAG00000019313	+	24	2	21	0	107	NA	NA	49	60
ENSBTAT00000022213	ENSBTAG00000016711	+	6	0	5	0	135	NA	NA	NA	198
ENSBTAT00000099131	ENSBTAG00000003877	-	5	0	4	0	113	NA	NA	NA	134
ENSBTAT00000104790	ENSBTAG00000020940	+	16	1	13	1	59	272	272	120	112
ENSBTAT00000046599	ENSBTAG00000032829	+	10	2	7	0	84	NA	NA	36	129
ENSBTAT00000073393	ENSBTAG00000017611	+	10	1	8	0	818	NA	NA	39	1417
ENSBTAT00000016211	ENSBTAG00000012213	-	19	1	17	0	65	NA	NA	22	493
ENSBTAT00000092554	ENSBTAG00000000231	+	11	0	10	0	125	NA	NA	NA	88
ENSBTAT00000004571	ENSBTAG00000003515	+	5	0	4	0	20	NA	NA	NA	121
ENSBTAT00000009923	ENSBTAG00000007540	-	13	0	12	0	119	NA	NA	NA	454
ENSBTAT00000108406	ENSBTAG00000007876	+	13	1	11	0	145	NA	NA	49	122
ENSBTAT00000046144	ENSBTAG00000032527	-	21	0	20	0	422	NA	NA	NA	175
ENSBTAT00000073566	ENSBTAG00000021728	-	24	0	23	0	123	NA	NA	NA	111
ENSBTAT00000031269	ENSBTAG00000023018	-	18	0	17	0	154	NA	NA	NA	220
ENSBTAT00000015525	ENSBTAG00000011694	+	7	0	6	0	115	NA	NA	NA	106
ENSBTAT00000077275	ENSBTAG00000019565	-	10	1	8	0	5	NA	NA	14	141
ENSBTAT00000008834	ENSBTAG00000006719	+	10	1	8	0	59	NA	NA	117	184
ENSBTAT00000126060	ENSBTAG00000019537	+	8	1	6	0	304	NA	NA	78	102
ENSBTAT00000108246	ENSBTAG00000037913	-	2	1	0	0	766	NA	NA	89	NA
ENSBTAT00000084803	ENSBTAG00000002669	-	11	1	9	0	60	NA	NA	32	62
ENSBTAT00000150300	ENSBTAG00000005077	+	4	0	3	0	93	NA	NA	NA	61
ENSBTAT00000123218	ENSBTAG00000003546	-	7	0	6	0	112	NA	NA	NA	101
ENSBTAT00000027073	ENSBTAG00000020314	-	18	0	17	0	101	NA	NA	NA	72
ENSBTAT00000015932	ENSBTAG00000012010	-	5	0	4	0	79	NA	NA	NA	181
ENSBTAT00000004623	ENSBTAG00000003552	-	12	0	11	0	211	NA	NA	NA	250
ENSBTAT00000004611	ENSBTAG00000003545	+	6	1	4	0	146	NA	NA	94	59
ENSBTAT00000047769	ENSBTAG00000033621	+	2	1	0	0	260	NA	NA	81	NA
ENSBTAT00000095072	ENSBTAG00000008530	+	11	0	10	0	307	NA	NA	NA	187
ENSBTAT00000018100	ENSBTAG00000013615	+	11	0	10	0	146	NA	NA	NA	64
ENSBTAT00000152452	ENSBTAG00000011100	+	7	0	6	0	502	NA	NA	NA	172
ENSBTAT00000020971	ENSBTAG00000015793	+	3	0	2	0	152	NA	NA	NA	202
ENSBTAT00000085727	ENSBTAG00000005482	-	15	0	14	0	132	NA	NA	NA	141
ENSBTAT00000146014	ENSBTAG00000074291	+	2	0	1	0	1328	NA	NA	NA	285
ENSBTAT00000092431	ENSBTAG00000015177	-	2	0	1	0	1140	NA	NA	NA	32
ENSBTAT00000026632	ENSBTAG00000019995	-	5	0	4	0	54	NA	NA	NA	30
ENSBTAT00000103614	ENSBTAG00000007847	-	12	0	11	0	126	NA	NA	NA	291
ENSBTAT00000002170	ENSBTAG00000001657	+	22	0	20	1	92	11	11	NA	130
ENSBTAT00000100801	ENSBTAG00000000455	+	3	0	0	2	NA	1446	7198	NA	2525
ENSBTAT00000115487	ENSBTAG00000000451	-	5	0	4	0	192	NA	NA	NA	74
ENSBTAT00000124245	ENSBTAG00000007479	+	9	0	8	0	55	NA	NA	NA	391
ENSBTAT00000020320	ENSBTAG00000015277	-	16	0	15	0	215	NA	NA	NA	192
ENSBTAT00000003135	ENSBTAG00000002417	+	6	2	3	0	250	NA	NA	8	93
ENSBTAT00000087758	ENSBTAG00000033731	+	11	1	9	0	216	NA	NA	23	174
ENSBTAT00000084533	ENSBTAG00000002922	+	10	0	9	0	143	NA	NA	NA	81
ENSBTAT00000115192	ENSBTAG00000012944	-	11	0	10	0	167	NA	NA	NA	23
ENSBTAT00000075746	ENSBTAG00000054429	+	2	0	1	0	813	NA	NA	NA	179
ENSBTAT00000112846	ENSBTAG00000017298	-	6	2	3	0	140	NA	NA	18	132
ENSBTAT00000141097	ENSBTAG00000019930	+	7	0	5	1	67	23	23	NA	125
ENSBTAT00000117022	ENSBTAG00000019928	-	3	0	2	0	79	NA	NA	NA	619
ENSBTAT00000013448	ENSBTAG00000010191	+	16	2	13	0	86	NA	NA	21	190
ENSBTAT00000097780	ENSBTAG00000013419	-	7	1	5	0	225	NA	NA	50	218
ENSBTAT00000086675	ENSBTAG00000017446	+	13	1	11	0	185	NA	NA	106	15
ENSBTAT00000067602	ENSBTAG00000020642	-	17	0	16	0	138	NA	NA	NA	27
ENSBTAT00000082332	ENSBTAG00000048059	-	2	0	1	0	436	NA	NA	NA	292
ENSBTAT00000002177	ENSBTAG00000001660	+	6	0	5	0	93	NA	NA	NA	60
ENSBTAT00000068682	ENSBTAG00000013568	+	12	0	11	0	167	NA	NA	NA	69
ENSBTAT00000114583	ENSBTAG00000013563	+	10	0	9	0	182	NA	NA	NA	42
ENSBTAT00000114292	ENSBTAG00000008683	-	10	1	8	0	164	NA	NA	30	149
ENSBTAT00000006803	ENSBTAG00000005160	-	15	1	13	0	6	NA	NA	15	154
ENSBTAT00000006797	ENSBTAG00000005147	+	24	1	22	0	60	NA	NA	56	108
ENSBTAT00000030306	ENSBTAG00000021215	+	19	2	16	0	79	NA	NA	15	43
ENSBTAT00000030292	ENSBTAG00000009412	-	11	0	10	0	251	NA	NA	NA	448
ENSBTAT00000103773	ENSBTAG00000033464	+	5	1	3	0	143	NA	NA	27	154
ENSBTAT00000001930	ENSBTAG00000001474	+	5	1	1	2	221	6	24	171	15
ENSBTAT00000066261	ENSBTAG00000003985	+	17	1	15	0	121	NA	NA	9	180
ENSBTAT00000127321	ENSBTAG00000056463	-	4	1	2	0	134	NA	NA	90	110
ENSBTAT00000012027	ENSBTAG00000009124	-	10	1	8	0	16	NA	NA	45	311
ENSBTAT00000009476	ENSBTAG00000007202	+	12	1	9	1	162	212	212	71	42
ENSBTAT00000009477	ENSBTAG00000007203	+	18	0	17	0	38	NA	NA	NA	45
ENSBTAT00000023380	ENSBTAG00000017582	+	13	0	12	0	95	NA	NA	NA	583
ENSBTAT00000012270	ENSBTAG00000009315	-	20	1	18	0	163	NA	NA	61	76
ENSBTAT00000111413	ENSBTAG00000012169	+	8	1	6	0	172	NA	NA	7	86
ENSBTAT00000018762	ENSBTAG00000014105	-	14	0	13	0	128	NA	NA	NA	117
ENSBTAT00000070781	ENSBTAG00000021504	+	4	2	1	0	916	NA	NA	92	67
ENSBTAT00000147106	ENSBTAG00000002879	+	6	0	5	0	266	NA	NA	NA	201
ENSBTAT00000095662	ENSBTAG00000016506	+	11	0	10	0	86	NA	NA	NA	219
ENSBTAT00000083425	ENSBTAG00000002341	-	10	1	8	0	215	NA	NA	14	69
ENSBTAT00000116700	ENSBTAG00000008283	+	9	0	8	0	529	NA	NA	NA	54
ENSBTAT00000061387	ENSBTAG00000017610	-	26	1	24	0	125	NA	NA	22	135
ENSBTAT00000084970	ENSBTAG00000019001	-	23	1	21	0	197	NA	NA	113	69
ENSBTAT00000021524	ENSBTAG00000016168	+	18	0	17	0	101	NA	NA	NA	105
ENSBTAT00000030224	ENSBTAG00000009210	-	7	2	4	0	279	NA	NA	56	1018
ENSBTAT00000017386	ENSBTAG00000013076	-	11	0	10	0	156	NA	NA	NA	1674
ENSBTAT00000081666	ENSBTAG00000014366	-	16	0	15	0	97	NA	NA	NA	19
ENSBTAT00000024427	ENSBTAG00000018362	+	4	1	2	0	391	NA	NA	8	237
ENSBTAT00000024433	ENSBTAG00000018364	+	11	0	10	0	1064	NA	NA	NA	100
ENSBTAT00000133989	ENSBTAG00000008064	-	5	0	4	0	704	NA	NA	NA	55
ENSBTAT00000083964	ENSBTAG00000018202	-	7	2	4	0	23	NA	NA	15	184
ENSBTAT00000095489	ENSBTAG00000021517	+	5	0	4	0	210	NA	NA	NA	13
ENSBTAT00000020300	ENSBTAG00000015263	-	9	0	8	0	162	NA	NA	NA	122
ENSBTAT00000153830	ENSBTAG00000015266	+	4	0	3	0	130	NA	NA	NA	36
ENSBTAT00000018523	ENSBTAG00000013942	+	20	1	18	0	954	NA	NA	44	95
ENSBTAT00000046195	ENSBTAG00000032557	-	4	0	2	1	126	11	11	NA	3
ENSBTAT00000000071	ENSBTAG00000000064	+	2	1	0	0	1161	NA	NA	19	NA
ENSBTAT00000073836	ENSBTAG00000022294	-	12	0	11	0	51	NA	NA	NA	192
ENSBTAT00000020610	ENSBTAG00000015505	+	13	0	11	1	51	1367	1367	NA	207
ENSBTAT00000128513	ENSBTAG00000015511	-	12	0	11	0	96	NA	NA	NA	207
ENSBTAT00000112095	ENSBTAG00000015745	-	12	0	11	0	82	NA	NA	NA	512
ENSBTAT00000067393	ENSBTAG00000011184	-	5	0	4	0	158	NA	NA	NA	39
ENSBTAT00000009073	ENSBTAG00000006910	+	8	0	7	0	205	NA	NA	NA	76
ENSBTAT00000069737	ENSBTAG00000013468	-	4	0	3	0	12610	NA	NA	NA	157
ENSBTAT00000015748	ENSBTAG00000011865	-	18	0	17	0	165	NA	NA	NA	28
ENSBTAT00000015756	ENSBTAG00000011872	-	22	0	21	0	203	NA	NA	NA	88
ENSBTAT00000080834	ENSBTAG00000016950	-	4	0	3	0	98	NA	NA	NA	347
ENSBTAT00000013845	ENSBTAG00000010481	-	10	1	8	0	49	NA	NA	29	59
ENSBTAT00000003261	ENSBTAG00000002510	-	14	0	13	0	80	NA	NA	NA	541
ENSBTAT00000001024	ENSBTAG00000000773	+	3	0	2	0	94	NA	NA	NA	238
ENSBTAT00000028434	ENSBTAG00000021329	-	2	0	1	0	1592	NA	NA	NA	3
ENSBTAT00000012486	ENSBTAG00000009488	-	20	0	19	0	171	NA	NA	NA	221
ENSBTAT00000046561	ENSBTAG00000009490	-	10	0	9	0	159	NA	NA	NA	225
ENSBTAT00000124495	ENSBTAG00000015248	-	4	1	2	0	164	NA	NA	187	286
ENSBTAT00000127667	ENSBTAG00000003330	-	14	0	13	0	86	NA	NA	NA	41
ENSBTAT00000129366	ENSBTAG00000019204	+	9	0	8	0	45	NA	NA	NA	145
ENSBTAT00000113211	ENSBTAG00000018022	+	7	0	6	0	24	NA	NA	NA	127
ENSBTAT00000118482	ENSBTAG00000007825	+	19	0	18	0	360	NA	NA	NA	54
ENSBTAT00000010294	ENSBTAG00000007827	-	12	0	11	0	314	NA	NA	NA	127
ENSBTAT00000003996	ENSBTAG00000003073	+	8	0	7	0	141	NA	NA	NA	330
ENSBTAT00000005174	ENSBTAG00000003967	+	7	0	6	0	197	NA	NA	NA	58
ENSBTAT00000069335	ENSBTAG00000017181	-	10	0	9	0	37	NA	NA	NA	298
ENSBTAT00000076094	ENSBTAG00000015663	+	13	0	12	0	72	NA	NA	NA	177
ENSBTAT00000107963	ENSBTAG00000047265	-	6	0	5	0	141	NA	NA	NA	162
ENSBTAT00000148547	ENSBTAG00000012511	-	4	0	3	0	125	NA	NA	NA	93
ENSBTAT00000072988	ENSBTAG00000012512	+	7	0	6	0	159	NA	NA	NA	366
